step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
10500,2,0.000296,2.425781,-0.313164,1.456633,0.064004,-0.754609,1.438482,0.018151,0.349453,0.087925,0.128482,2.911892,75.760846,4.240462,419.293910
10600,2,0.000296,2.326719,-0.318164,1.453107,0.064189,-0.764631,1.433991,0.019115,0.354570,0.090098,0.126057,2.894542,52.543182,4.243473,418.603649
10700,2,0.000296,2.271719,-0.315127,1.452426,0.064099,-0.758373,1.433574,0.018852,0.355156,0.095732,0.126903,2.868609,52.637104,4.246614,417.901556
10800,2,0.000296,2.509531,-0.315020,1.456709,0.064287,-0.758423,1.438388,0.018321,0.346289,0.091597,0.125184,2.848534,71.551451,4.249503,417.225271
10900,2,0.000296,2.741563,-0.312246,1.446996,0.064258,-0.752677,1.427035,0.019962,0.356758,0.090029,0.125557,2.814148,41.492143,4.252514,416.537944
11000,2,0.000296,2.259531,-0.314395,1.455288,0.064158,-0.757225,1.438386,0.016902,0.353867,0.092764,0.125454,2.847795,62.260581,4.255309,415.872672
11100,2,0.000295,2.219844,-0.319395,1.453213,0.064087,-0.767070,1.434500,0.018713,0.354609,0.090786,0.125273,2.863267,26.465981,4.258264,415.192631
11200,2,0.000295,2.229687,-0.316094,1.462590,0.064043,-0.760134,1.442586,0.020004,0.347695,0.090479,0.128579,2.867874,39.205640,4.261148,414.520560
11300,2,0.000295,2.145938,-0.305762,1.451072,0.064331,-0.740085,1.432189,0.018883,0.353359,0.096577,0.125027,2.809513,32.141278,4.264009,413.851502
11400,2,0.000295,2.194219,-0.313437,1.456500,0.064233,-0.755273,1.435101,0.021398,0.352891,0.082043,0.134911,2.885036,96.441047,4.266635,413.206148
11500,2,0.000295,2.193906,-0.308613,1.459134,0.064407,-0.746069,1.438382,0.020751,0.352695,0.096685,0.125978,2.820644,92.790125,4.269417,412.546570
11600,2,0.000295,2.161250,-0.308740,1.457660,0.064321,-0.746165,1.438084,0.019576,0.352422,0.095542,0.124048,2.839543,63.120503,4.272162,411.891402
11700,2,0.000295,2.226875,-0.311279,1.457341,0.064204,-0.751024,1.436628,0.020713,0.350039,0.092769,0.127202,2.870973,104.738542,4.274678,411.259043
11800,3,0.000295,2.205469,-0.311836,1.461987,0.064299,-0.752294,1.441707,0.020281,0.347813,0.090366,0.130120,2.893618,125.414511,4.275908,410.750969
11900,3,0.000295,2.077969,-0.309658,1.465522,0.064453,-0.748190,1.443612,0.021910,0.346953,0.092402,0.124419,2.904070,47.117186,4.278322,410.129622
12000,3,0.000294,2.032422,-0.311973,1.457993,0.064331,-0.752514,1.437094,0.020898,0.350703,0.096851,0.123345,2.982278,122.727036,4.280459,409.535539
12000,0.002785,0.003941,0.004895,-0.367107,0.003767,-0.741748,0.065882,0.328125,0.027278,2.987010,0.093331,0.120401
12100,3,0.000294,2.145234,-0.316484,1.457825,0.064204,-0.761433,1.436088,0.021737,0.348828,0.095000,0.123481,2.963092,26.513511,4.282487,408.952421
12200,3,0.000294,2.053359,-0.317656,1.456951,0.064038,-0.763278,1.436978,0.019973,0.346133,0.091250,0.127740,2.908320,133.744606,4.284570,408.364617
12300,3,0.000294,2.056953,-0.314600,1.455003,0.064253,-0.757757,1.435156,0.019848,0.346914,0.089360,0.130593,2.903740,40.103765,4.286802,407.763129
12400,3,0.000294,2.439609,-0.316348,1.453451,0.064302,-0.761339,1.434510,0.018941,0.353398,0.092773,0.126937,2.912850,140.340740,4.289028,407.162932
12500,3,0.000294,2.185469,-0.313066,1.451146,0.064390,-0.755010,1.431564,0.019582,0.354336,0.092441,0.129701,2.929386,104.684931,4.291336,406.555612
12600,3,0.000294,2.147578,-0.311504,1.455960,0.064219,-0.751715,1.436321,0.019639,0.349531,0.091553,0.130240,2.950440,52.136060,4.293594,405.953571
12700,3,0.000294,2.061719,-0.310098,1.452100,0.064219,-0.748603,1.433569,0.018532,0.351250,0.095371,0.127169,2.957707,44.191996,4.295820,405.355316
12800,3,0.000294,1.980781,-0.310537,1.454325,0.064380,-0.749782,1.434875,0.019449,0.348789,0.100986,0.127688,2.882191,42.902784,4.297848,404.776192
12900,3,0.000293,1.964219,-0.309863,1.457548,0.064243,-0.748313,1.437972,0.019576,0.345625,0.097476,0.127096,2.897164,51.307239,4.299934,404.192229
13000,3,0.000293,1.979141,-0.312227,1.456887,0.064341,-0.752922,1.438397,0.018490,0.349805,0.091162,0.123696,2.908644,82.978073,4.301792,403.630248
