step,epoch,lr,loss,ed,nll,sde_acc,vol_mse,steps/s,eta_min
159100,39,0.000024,0.581220,0.003509,-0.778131,0.430859,0.001030,34.653721,36.196209
159200,40,0.000024,0.576199,0.003440,-0.794957,0.436992,0.001233,34.640292,36.162128
159300,40,0.000024,0.577599,0.003472,-0.780972,0.431523,0.001321,34.632945,36.121676
159400,40,0.000024,0.578952,0.003487,-0.780629,0.435117,0.001017,34.625732,36.081067
159500,40,0.000024,0.578234,0.003453,-0.784263,0.430977,0.000945,34.618480,36.040481
159600,40,0.000024,0.577480,0.003455,-0.795366,0.434961,0.001065,34.611165,35.999943
159700,40,0.000024,0.574669,0.003449,-0.784010,0.437227,0.001084,34.603970,35.959266
159800,40,0.000024,0.578716,0.003457,-0.780342,0.432930,0.001056,34.596702,35.918646
159900,40,0.000024,0.573480,0.003490,-0.789319,0.438047,0.001236,34.589459,35.877983
160000,40,0.000024,0.579800,0.003471,-0.777809,0.433945,0.001086,34.582279,35.837237
160000,-0.077010,0.002923,-0.799334,0.441406,0.002673
160100,40,0.000024,0.578285,0.003508,-0.779511,0.431211,0.001273,34.570265,35.801481
160200,40,0.000024,0.576559,0.003506,-0.783376,0.434961,0.001063,34.561986,35.761834
160300,40,0.000023,0.578432,0.003505,-0.782204,0.433320,0.001092,34.554789,35.721049
160400,40,0.000023,0.577364,0.003490,-0.787942,0.439102,0.001116,34.547610,35.680230
160500,40,0.000023,0.579360,0.003499,-0.785580,0.429883,0.001124,34.540448,35.639375
160600,40,0.000023,0.576475,0.003503,-0.781911,0.435547,0.001239,34.533274,35.598517
160700,40,0.000023,0.581149,0.003535,-0.780903,0.431445,0.001195,34.526185,35.557554
160800,40,0.000023,0.576801,0.003444,-0.792758,0.435664,0.001013,34.519075,35.516595
160900,40,0.000023,0.582686,0.003451,-0.784345,0.429453,0.000962,34.511909,35.475677
161000,40,0.000023,0.576579,0.003466,-0.786684,0.439023,0.001277,34.503562,35.435954
161100,40,0.000023,0.575373,0.003490,-0.790317,0.440195,0.001207,34.496466,35.394931
161200,40,0.000023,0.577357,0.003491,-0.795483,0.431914,0.000977,34.489397,35.353860
161300,40,0.000023,0.581024,0.003479,-0.788111,0.429805,0.001115,34.482312,35.312791
161400,40,0.000023,0.577741,0.003433,-0.784643,0.435586,0.001025,34.475239,35.271691
161500,40,0.000023,0.575943,0.003474,-0.788840,0.439844,0.001028,34.468166,35.230576
161600,40,0.000023,0.577475,0.003464,-0.782282,0.434258,0.001301,34.461133,35.189402
161700,40,0.000023,0.577000,0.003474,-0.787907,0.432031,0.000991,34.454135,35.148176
161800,40,0.000023,0.580819,0.003470,-0.783682,0.429414,0.001151,34.447171,35.106898
161900,40,0.000023,0.575953,0.003461,-0.790120,0.433750,0.001097,34.440205,35.065606
162000,40,0.000023,0.575569,0.003469,-0.789908,0.435703,0.001174,34.433218,35.024318
162000,-0.077296,0.002879,-0.801753,0.441895,0.002856
162100,40,0.000022,0.579233,0.003486,-0.777681,0.431484,0.001120,34.424685,34.984586
162200,40,0.000022,0.580110,0.003489,-0.793486,0.434141,0.001075,34.417751,34.943209
162300,40,0.000022,0.578973,0.003468,-0.774255,0.429453,0.001201,34.410741,34.901893
162400,40,0.000022,0.573048,0.003411,-0.800823,0.440820,0.001033,34.402324,34.861985
162500,40,0.000022,0.582832,0.003493,-0.784986,0.426094,0.000971,34.394601,34.821357
162600,40,0.000022,0.578093,0.003472,-0.783900,0.439844,0.001059,34.387590,34.779989
162700,40,0.000022,0.578823,0.003438,-0.785134,0.430391,0.000990,34.380708,34.738474
162800,40,0.000022,0.575434,0.003472,-0.789071,0.433203,0.001176,34.373820,34.696949
162900,40,0.000022,0.574411,0.003494,-0.787087,0.437930,0.001027,34.366932,34.655407
163000,40,0.000022,0.580493,0.003487,-0.782313,0.430508,0.001006,34.360029,34.613863
163100,41,0.000022,0.572789,0.003495,-0.791557,0.438242,0.001055,34.348069,34.577392
163200,41,0.000022,0.575654,0.003464,-0.781094,0.435820,0.001133,34.341252,34.535724
163300,41,0.000022,0.580777,0.003475,-0.783332,0.429961,0.001186,34.334409,34.494065
163400,41,0.000022,0.574770,0.003491,-0.787669,0.438008,0.001012,34.327575,34.452381
163500,41,0.000022,0.579390,0.003524,-0.791156,0.432227,0.001179,34.320871,34.410548
163600,41,0.000022,0.576100,0.003495,-0.785456,0.437031,0.001101,34.314118,34.368750
163700,41,0.000022,0.574996,0.003477,-0.795096,0.437852,0.001106,34.307290,34.327010
163800,41,0.000022,0.575416,0.003496,-0.778585,0.442148,0.000977,34.300545,34.285169
163900,41,0.000021,0.579039,0.003496,-0.786522,0.429570,0.001049,34.293856,34.243257
164000,41,0.000021,0.576594,0.003450,-0.788277,0.438750,0.001067,34.287199,34.201297
164000,-0.076875,0.002941,-0.798161,0.436523,0.002703
164100,41,0.000021,0.577206,0.003509,-0.780427,0.434258,0.001211,34.278881,34.160975
164200,41,0.000021,0.578939,0.003492,-0.785854,0.432656,0.001194,34.272145,34.119059
164300,41,0.000021,0.577870,0.003494,-0.793449,0.436250,0.001063,34.265410,34.077125
164400,41,0.000021,0.581061,0.003510,-0.781789,0.430117,0.001094,34.258735,34.035116
164500,41,0.000021,0.575581,0.003456,-0.786063,0.436367,0.001025,34.252046,33.993103
164600,41,0.000021,0.580400,0.003487,-0.782492,0.431367,0.001709,34.245333,33.951098
164700,41,0.000021,0.580156,0.003461,-0.778056,0.434141,0.001111,34.237956,33.909734
164800,41,0.000021,0.578274,0.003413,-0.783939,0.432461,0.001051,34.231253,33.867686
164900,41,0.000021,0.578515,0.003446,-0.783771,0.433047,0.001140,34.224607,33.825565
165000,41,0.000021,0.575712,0.003495,-0.789264,0.436445,0.001033,34.217987,33.783401
165100,41,0.000021,0.577989,0.003452,-0.786280,0.435156,0.000977,34.206992,33.745537
165200,41,0.000021,0.582242,0.003458,-0.786200,0.431055,0.001207,34.200322,33.703386
165300,41,0.000021,0.575737,0.003476,-0.791016,0.438359,0.001034,34.193663,33.661208
165400,41,0.000021,0.575925,0.003473,-0.782562,0.432461,0.001251,34.187040,33.618978
165500,41,0.000021,0.578438,0.003481,-0.784470,0.433047,0.001084,34.180489,33.576660
165600,41,0.000021,0.579372,0.003469,-0.790783,0.430781,0.000997,34.173896,33.534368
165700,41,0.000021,0.580533,0.003477,-0.785308,0.429531,0.001150,34.167342,33.492021
165800,41,0.000020,0.575723,0.003464,-0.787082,0.435898,0.001128,34.160723,33.449721
165900,41,0.000020,0.576334,0.003479,-0.781791,0.435312,0.001146,34.154214,33.407298
166000,41,0.000020,0.575295,0.003462,-0.790963,0.436289,0.001248,34.147730,33.364834
166000,-0.075942,0.002972,-0.789131,0.445312,0.002715
166100,41,0.000020,0.576391,0.003454,-0.790268,0.433789,0.001045,34.139724,33.323839
166200,41,0.000020,0.576773,0.003483,-0.788036,0.436992,0.001395,34.133159,33.281420
166300,41,0.000020,0.575711,0.003445,-0.797845,0.433281,0.000992,34.126660,33.238921
166400,41,0.000020,0.582465,0.003464,-0.784099,0.426367,0.000935,34.120049,33.196513
166500,41,0.000020,0.575794,0.003471,-0.787616,0.437227,0.001016,34.113543,33.153988
166600,41,0.000020,0.576836,0.003458,-0.780350,0.433125,0.000993,34.107044,33.111440
166700,41,0.000020,0.578937,0.003480,-0.788932,0.432969,0.001111,34.099845,33.069554
166800,41,0.000020,0.574843,0.003472,-0.797481,0.434336,0.001133,34.093411,33.026910
166900,41,0.000020,0.579609,0.003518,-0.782178,0.431094,0.001066,34.086989,32.984237
167000,42,0.000020,0.574603,0.003501,-0.784961,0.437305,0.001197,34.074854,32.947072
167100,42,0.000020,0.575189,0.003498,-0.783983,0.437266,0.001163,34.068447,32.904347
167200,42,0.000020,0.577556,0.003449,-0.785028,0.433320,0.001024,34.062044,32.861602
167300,42,0.000020,0.577106,0.003477,-0.788079,0.434688,0.001404,34.055724,32.818761
167400,42,0.000020,0.578835,0.003489,-0.782197,0.430508,0.001027,34.049319,32.775986
167500,42,0.000020,0.574554,0.003502,-0.793742,0.435898,0.001103,34.042977,32.733135
167600,42,0.000020,0.580897,0.003484,-0.780418,0.433711,0.001054,34.036591,32.690309
167700,42,0.000019,0.575561,0.003511,-0.788179,0.434766,0.001113,34.030235,32.647438
167800,42,0.000019,0.578225,0.003469,-0.787829,0.435273,0.001093,34.023894,32.604538
167900,42,0.000019,0.581007,0.003467,-0.789791,0.428984,0.000948,34.017611,32.561565
168000,42,0.000019,0.576464,0.003472,-0.787231,0.438008,0.001133,34.011268,32.518634
168000,-0.076345,0.002941,-0.792858,0.439941,0.002756
168100,42,0.000019,0.578692,0.003485,-0.784202,0.432461,0.001014,34.003455,32.477092
168200,42,0.000019,0.574698,0.003496,-0.785726,0.439492,0.001009,33.997218,32.434026
168300,42,0.000019,0.580547,0.003487,-0.784313,0.426367,0.001117,33.990958,32.390967
168400,42,0.000019,0.577939,0.003500,-0.783971,0.430664,0.001251,33.984705,32.347885
168500,42,0.000019,0.579525,0.003491,-0.779303,0.431328,0.001183,33.978453,32.304787
168600,42,0.000019,0.578127,0.003485,-0.784186,0.436719,0.001260,33.972189,32.261683
168700,42,0.000019,0.578518,0.003427,-0.793268,0.432344,0.001179,33.965969,32.218522
168800,42,0.000019,0.579576,0.003477,-0.784677,0.430586,0.001165,33.959796,32.175301
168900,42,0.000019,0.575832,0.003502,-0.778587,0.439258,0.001185,33.953603,32.132084
169000,42,0.000019,0.579429,0.003542,-0.779298,0.433086,0.001165,33.946466,32.089742
169100,42,0.000019,0.582812,0.003501,-0.778751,0.428203,0.000951,33.939789,32.046948
169200,42,0.000019,0.574571,0.003480,-0.787189,0.436133,0.001075,33.933577,32.003699
169300,42,0.000019,0.577989,0.003470,-0.788640,0.433281,0.001335,33.927392,31.960409
169400,42,0.000019,0.578672,0.003471,-0.786971,0.435469,0.001128,33.921218,31.917093
169500,42,0.000019,0.579493,0.003480,-0.791199,0.429688,0.001122,33.915050,31.873755
169600,42,0.000019,0.580929,0.003494,-0.778167,0.428750,0.001131,33.908869,31.830414
169700,42,0.000018,0.577238,0.003496,-0.788792,0.436133,0.000965,33.902646,31.787096
169800,42,0.000018,0.577667,0.003482,-0.781203,0.433164,0.001138,33.896490,31.743700
169900,42,0.000018,0.575370,0.003425,-0.789739,0.439531,0.001073,33.890365,31.700259
170000,42,0.000018,0.577390,0.003486,-0.782606,0.438555,0.001144,33.884288,31.656757
170000,-0.077901,0.002947,-0.808480,0.441406,0.002444
170100,42,0.000018,0.577762,0.003483,-0.783171,0.436484,0.001204,33.873402,31.617728
170200,42,0.000018,0.578183,0.003475,-0.786980,0.432695,0.001036,33.867376,31.574142
170300,42,0.000018,0.575518,0.003426,-0.788975,0.439180,0.001002,33.861227,31.530655
170400,42,0.000018,0.575938,0.003423,-0.786209,0.440039,0.000908,33.855064,31.487166
170500,42,0.000018,0.577520,0.003488,-0.786546,0.432344,0.001266,33.848988,31.443579
170600,42,0.000018,0.578249,0.003467,-0.791071,0.428906,0.001018,33.842905,31.399984
170700,42,0.000018,0.572007,0.003483,-0.797507,0.441953,0.001033,33.836798,31.356395
170800,42,0.000018,0.578265,0.003495,-0.789001,0.436172,0.001102,33.830637,31.312841
170900,43,0.000018,0.573685,0.003468,-0.788648,0.440000,0.000946,33.819324,31.274034
171000,43,0.000018,0.574044,0.003493,-0.788442,0.435391,0.001139,33.813304,31.230311
171100,43,0.000018,0.578366,0.003427,-0.790801,0.436758,0.001243,33.807312,31.186547
171200,43,0.000018,0.576916,0.003469,-0.776570,0.434453,0.001009,33.801329,31.142759
171300,43,0.000018,0.576438,0.003448,-0.791167,0.434922,0.001151,33.795083,31.099198
171400,43,0.000018,0.573776,0.003472,-0.791641,0.437773,0.001293,33.789044,31.055432
171500,43,0.000018,0.578039,0.003455,-0.778401,0.433125,0.001094,33.783039,31.011617
171600,43,0.000018,0.572174,0.003474,-0.790193,0.440039,0.000985,33.777063,30.967760
171700,43,0.000017,0.577043,0.003480,-0.787002,0.437227,0.001124,33.771059,30.923914
171800,43,0.000017,0.576493,0.003475,-0.787980,0.437227,0.001030,33.764951,30.880147
171900,43,0.000017,0.578677,0.003435,-0.782120,0.432734,0.001251,33.758994,30.836227
172000,43,0.000017,0.576309,0.003453,-0.784928,0.434883,0.001041,33.753107,30.792227
172000,-0.080146,0.002934,-0.830802,0.437012,0.002471
172100,43,0.000017,0.577237,0.003490,-0.778034,0.437773,0.001150,33.745732,30.749567
172200,43,0.000017,0.579576,0.003505,-0.778727,0.434414,0.001177,33.739833,30.705546
172300,43,0.000017,0.576852,0.003494,-0.784677,0.434023,0.001040,33.733944,30.661501
172400,43,0.000017,0.578102,0.003504,-0.786371,0.432578,0.001186,33.727962,30.617524
172500,43,0.000017,0.577732,0.003429,-0.780929,0.431563,0.001035,33.722055,30.573463
172600,43,0.000017,0.577985,0.003431,-0.789048,0.433594,0.001134,33.716215,30.529327
172700,43,0.000017,0.576216,0.003487,-0.789446,0.436445,0.001020,33.710346,30.485201
172800,43,0.000017,0.576314,0.003488,-0.783034,0.440352,0.001148,33.704437,30.441096
172900,43,0.000017,0.580546,0.003454,-0.775987,0.433555,0.001082,33.698588,30.396922
173000,43,0.000017,0.582363,0.003495,-0.786205,0.429609,0.001104,33.692754,30.352718
173100,43,0.000017,0.576218,0.003493,-0.796303,0.435742,0.001152,33.686869,30.308545
173200,43,0.000017,0.579984,0.003479,-0.780822,0.430586,0.001336,33.681047,30.264301
173300,43,0.000017,0.578975,0.003439,-0.786187,0.432930,0.001039,33.674665,30.220543
173400,43,0.000017,0.577929,0.003465,-0.793467,0.435156,0.001035,33.668781,30.176323
173500,43,0.000017,0.581335,0.003495,-0.780233,0.433320,0.001110,33.662952,30.132038
173600,43,0.000017,0.575734,0.003465,-0.787340,0.434922,0.000950,33.657110,30.087749
173700,43,0.000016,0.577639,0.003451,-0.780522,0.433437,0.001112,33.651285,30.043430
173800,43,0.000016,0.575714,0.003476,-0.783194,0.438281,0.001114,33.645455,29.999099
173900,43,0.000016,0.575776,0.003524,-0.783684,0.438242,0.000963,33.639647,29.954734
174000,43,0.000016,0.577318,0.003492,-0.779067,0.435547,0.001082,33.633930,29.910272
174000,-0.077557,0.002899,-0.804560,0.443359,0.002426
174100,43,0.000016,0.578142,0.003439,-0.792474,0.431094,0.001092,33.626851,29.867005
174200,43,0.000016,0.580220,0.003490,-0.776397,0.433086,0.001095,33.621177,29.822474
174300,43,0.000016,0.578340,0.003452,-0.795028,0.436094,0.000985,33.615427,29.777995
174400,43,0.000016,0.578069,0.003490,-0.786003,0.433477,0.001020,33.609765,29.733422
174500,43,0.000016,0.576275,0.003483,-0.785682,0.437852,0.001077,33.604124,29.688816
174600,43,0.000016,0.575109,0.003479,-0.785234,0.438164,0.001071,33.598430,29.644242
174700,43,0.000016,0.575895,0.003419,-0.788521,0.433281,0.001133,33.592728,29.599660
174800,44,0.000016,0.574250,0.003479,-0.794455,0.438477,0.001157,33.580541,29.560770
174900,44,0.000016,0.573538,0.003481,-0.796013,0.438984,0.001048,33.574865,29.516128
175000,44,0.000016,0.579466,0.003464,-0.787213,0.429648,0.001018,33.569152,29.471502
175100,44,0.000016,0.576808,0.003460,-0.786398,0.434063,0.001176,33.560384,29.429540
175200,44,0.000016,0.576297,0.003506,-0.781904,0.434766,0.001084,33.554812,29.384757
175300,44,0.000016,0.574544,0.003438,-0.799651,0.435977,0.001001,33.549168,29.340022
175400,44,0.000016,0.575631,0.003520,-0.802962,0.436367,0.001232,33.543567,29.295235
175500,44,0.000016,0.575577,0.003450,-0.789560,0.434922,0.001074,33.537956,29.250441
175600,44,0.000016,0.576655,0.003436,-0.779623,0.432461,0.001060,33.531445,29.206416
175700,44,0.000016,0.578126,0.003473,-0.783947,0.437227,0.001053,33.525845,29.161582
175800,44,0.000015,0.576434,0.003500,-0.772208,0.435000,0.001156,33.520249,29.116729
175900,44,0.000015,0.577312,0.003484,-0.790560,0.434219,0.000982,33.514665,29.071851
176000,44,0.000015,0.576680,0.003453,-0.789881,0.436055,0.000959,33.509129,29.026916
176000,-0.075956,0.002976,-0.789315,0.438477,0.002822
176100,44,0.000015,0.581021,0.003484,-0.785600,0.433867,0.001043,33.502183,28.983186
176200,44,0.000015,0.574612,0.003447,-0.786319,0.437539,0.001076,33.496662,28.938206
176300,44,0.000015,0.577817,0.003493,-0.789771,0.435469,0.001039,33.491178,28.893181
176400,44,0.000015,0.579213,0.003488,-0.786582,0.431992,0.000968,33.485594,28.848227
176500,44,0.000015,0.575025,0.003456,-0.797510,0.436016,0.001117,33.480075,28.803201
176600,44,0.000015,0.578698,0.003482,-0.785106,0.431992,0.001051,33.474504,28.758205
176700,44,0.000015,0.574593,0.003472,-0.784057,0.435664,0.001127,33.469039,28.713104
176800,44,0.000015,0.577071,0.003464,-0.780656,0.435352,0.001041,33.463549,28.668009
176900,44,0.000015,0.581357,0.003482,-0.787997,0.428906,0.001133,33.458049,28.622908
177000,44,0.000015,0.575529,0.003478,-0.790496,0.435547,0.001024,33.452519,28.577818
177100,44,0.000015,0.575181,0.003497,-0.785645,0.439141,0.000975,33.447037,28.532672
177200,44,0.000015,0.576854,0.003471,-0.780631,0.436133,0.000938,33.441591,28.487480
177300,44,0.000015,0.577488,0.003516,-0.788825,0.432930,0.001145,33.436151,28.442269
177400,44,0.000015,0.577783,0.003486,-0.784259,0.433242,0.001107,33.430724,28.397032
177500,44,0.000015,0.576781,0.003470,-0.783786,0.437578,0.000941,33.425257,28.351814
177600,44,0.000015,0.574382,0.003494,-0.784780,0.440430,0.001006,33.419749,28.306616
177700,44,0.000015,0.576619,0.003460,-0.783854,0.435859,0.001154,33.414300,28.261353
177800,44,0.000015,0.572613,0.003480,-0.797443,0.440078,0.001385,33.408667,28.216231
177900,44,0.000015,0.577599,0.003449,-0.781178,0.435430,0.001152,33.402536,28.171514
178000,44,0.000014,0.574444,0.003489,-0.790955,0.438906,0.001504,33.397084,28.126208
178000,-0.074529,0.002975,-0.775042,0.439941,0.002589
178100,44,0.000014,0.579700,0.003423,-0.793031,0.431953,0.001065,33.390324,28.081987
178200,44,0.000014,0.576364,0.003404,-0.779704,0.435820,0.001044,33.384866,28.036656
178300,44,0.000014,0.577241,0.003468,-0.791208,0.431016,0.001127,33.379515,27.991220
178400,44,0.000014,0.575246,0.003450,-0.789127,0.429961,0.001232,33.374139,27.945790
178500,44,0.000014,0.574591,0.003478,-0.786813,0.436250,0.000953,33.368761,27.900346
178600,44,0.000014,0.575787,0.003459,-0.785622,0.435625,0.001067,33.363371,27.854899
178700,45,0.000014,0.576944,0.003489,-0.786239,0.437773,0.001021,33.351557,27.814793
178800,45,0.000014,0.574335,0.003474,-0.795480,0.434688,0.000977,33.346184,27.769294
178900,45,0.000014,0.580088,0.003471,-0.784930,0.436641,0.000994,33.340852,27.723747
179000,45,0.000014,0.576234,0.003450,-0.789461,0.436484,0.001280,33.335519,27.678185
179100,45,0.000014,0.579203,0.003456,-0.791829,0.428633,0.001119,33.330217,27.632583
179200,45,0.000014,0.574934,0.003444,-0.791478,0.436484,0.001119,33.324924,27.586960
179300,45,0.000014,0.577602,0.003483,-0.788817,0.434531,0.001039,33.319675,27.541285
179400,45,0.000014,0.573949,0.003450,-0.788717,0.440977,0.001012,33.314396,27.495621
179500,45,0.000014,0.575857,0.003482,-0.780675,0.436094,0.001024,33.309065,27.449985
179600,45,0.000014,0.578058,0.003456,-0.778702,0.436094,0.001003,33.303807,27.404275
179700,45,0.000014,0.577198,0.003495,-0.784932,0.434688,0.001025,33.298509,27.358582
179800,45,0.000014,0.575471,0.003459,-0.786427,0.437891,0.001101,33.293302,27.312801
179900,45,0.000014,0.575149,0.003459,-0.794033,0.439336,0.001106,33.287648,27.267372
180000,45,0.000014,0.576675,0.003469,-0.787749,0.432266,0.001058,33.282415,27.221583
180000,-0.077930,0.002981,-0.809108,0.437012,0.002846
180100,45,0.000014,0.575453,0.003489,-0.788286,0.436563,0.001013,33.273656,27.178659
180200,45,0.000013,0.577983,0.003488,-0.772903,0.435391,0.001083,33.268445,27.132818
180300,45,0.000013,0.576963,0.003468,-0.784313,0.436992,0.001051,33.263185,27.087004
180400,45,0.000013,0.579186,0.003434,-0.795859,0.428828,0.001126,33.258021,27.041096
180500,45,0.000013,0.578133,0.003445,-0.783682,0.433008,0.001115,33.252855,26.995176
180600,45,0.000013,0.576783,0.003488,-0.785555,0.437383,0.001194,33.247689,26.949241
180700,45,0.000013,0.576425,0.003464,-0.785001,0.438945,0.001332,33.242502,26.903310
180800,45,0.000013,0.581066,0.003516,-0.779733,0.430977,0.001072,33.237348,26.857337
180900,45,0.000013,0.575590,0.003474,-0.791310,0.437188,0.001203,33.232177,26.811364
181000,45,0.000013,0.574245,0.003459,-0.788403,0.438906,0.001005,33.226934,26.765435
181100,45,0.000013,0.576830,0.003474,-0.783813,0.433320,0.001171,33.221743,26.719449
181200,45,0.000013,0.579805,0.003462,-0.780345,0.430508,0.001100,33.216510,26.673482
181300,45,0.000013,0.579591,0.003487,-0.779504,0.430469,0.000986,33.211375,26.627423
181400,45,0.000013,0.576960,0.003453,-0.788860,0.435742,0.001052,33.206165,26.581409
181500,45,0.000013,0.575730,0.003451,-0.778748,0.433281,0.001006,33.201035,26.535317
181600,45,0.000013,0.574883,0.003511,-0.787098,0.437109,0.001032,33.195861,26.489246
181700,45,0.000013,0.576243,0.003484,-0.789584,0.438164,0.001044,33.190722,26.443133
181800,45,0.000013,0.574255,0.003482,-0.790859,0.439297,0.001081,33.185552,26.397029
181900,45,0.000013,0.575340,0.003436,-0.801827,0.435781,0.001369,33.180366,26.350925
182000,45,0.000013,0.580050,0.003448,-0.785082,0.428828,0.001086,33.175266,26.304738
182000,-0.074987,0.002950,-0.779366,0.440918,0.002562
182100,45,0.000013,0.577120,0.003439,-0.783710,0.437617,0.001073,33.168836,26.259589
182200,45,0.000013,0.578408,0.003423,-0.780802,0.431602,0.001188,33.162865,26.214060
182300,45,0.000013,0.577001,0.003465,-0.795051,0.431328,0.001068,33.157785,26.167811
182400,45,0.000013,0.572289,0.003482,-0.795281,0.438867,0.001070,33.152712,26.121544
182500,45,0.000012,0.577912,0.003438,-0.788890,0.437188,0.001101,33.147595,26.075296
182600,46,0.000012,0.575591,0.003424,-0.788321,0.435820,0.001307,33.137064,26.033286
182700,46,0.000012,0.572939,0.003474,-0.792449,0.438242,0.001029,33.132110,25.986875
182800,46,0.000012,0.580387,0.003421,-0.783184,0.431055,0.001242,33.127080,25.940510
182900,46,0.000012,0.577180,0.003490,-0.778069,0.434883,0.001312,33.122035,25.894141
183000,46,0.000012,0.575419,0.003429,-0.788858,0.436406,0.001265,33.116945,25.847795
183100,46,0.000012,0.575058,0.003453,-0.795983,0.436172,0.001250,33.111893,25.801404
183200,46,0.000012,0.575511,0.003490,-0.784654,0.435234,0.001066,33.106891,25.754960
183300,46,0.000012,0.573704,0.003490,-0.794280,0.433008,0.000970,33.101829,25.708549
183400,46,0.000012,0.576996,0.003470,-0.782886,0.434141,0.001373,33.096842,25.662066
183500,46,0.000012,0.579082,0.003441,-0.780287,0.433750,0.000939,33.091882,25.615547
183600,46,0.000012,0.574524,0.003486,-0.789131,0.439258,0.001023,33.086945,25.568997
183700,46,0.000012,0.575736,0.003467,-0.788764,0.434688,0.001082,33.081958,25.522472
183800,46,0.000012,0.577290,0.003452,-0.783896,0.434219,0.001129,33.077032,25.475885
183900,46,0.000012,0.579480,0.003476,-0.775442,0.432969,0.001163,33.072056,25.429323
184000,46,0.000012,0.578427,0.003496,-0.776180,0.435664,0.001005,33.067094,25.382737
184000,-0.074869,0.002908,-0.777763,0.441406,0.002667
184100,46,0.000012,0.577782,0.003491,-0.776629,0.438789,0.001007,33.060899,25.337081
184200,46,0.000012,0.576686,0.003468,-0.784090,0.437812,0.001140,33.056010,25.290409
184300,46,0.000012,0.578056,0.003453,-0.792051,0.430391,0.001148,33.051107,25.243733
184400,46,0.000012,0.581014,0.003452,-0.781671,0.432656,0.001064,33.046062,25.197153
184500,46,0.000012,0.579682,0.003496,-0.781257,0.432852,0.001070,33.041143,25.150461
184600,46,0.000012,0.576637,0.003448,-0.798450,0.433203,0.001484,33.036239,25.103745
184700,46,0.000012,0.580956,0.003486,-0.787182,0.428633,0.000929,33.031358,25.056998
184800,46,0.000012,0.575489,0.003463,-0.782342,0.438750,0.001009,33.026449,25.010257
184900,46,0.000011,0.578108,0.003480,-0.781724,0.434844,0.001096,33.021558,24.963490
185000,46,0.000011,0.577110,0.003440,-0.783032,0.434961,0.001364,33.016406,24.916905
185100,46,0.000011,0.577094,0.003501,-0.786628,0.435586,0.001253,33.009613,24.871543
185200,46,0.000011,0.580645,0.003463,-0.783893,0.431406,0.001146,33.004663,24.824775
185300,46,0.000011,0.580695,0.003453,-0.782485,0.432500,0.001146,32.999698,24.778005
185400,46,0.000011,0.576911,0.003450,-0.778838,0.431172,0.001092,32.994799,24.731170
185500,46,0.000011,0.574713,0.003445,-0.798711,0.438047,0.001194,32.989953,24.684283
185600,46,0.000011,0.573630,0.003434,-0.783586,0.439453,0.000993,32.985106,24.637382
185700,46,0.000011,0.577654,0.003496,-0.781850,0.436172,0.000960,32.980309,24.590431
185800,46,0.000011,0.577078,0.003457,-0.789564,0.431563,0.001091,32.975538,24.543446
185900,46,0.000011,0.579148,0.003451,-0.774642,0.430977,0.001051,32.970725,24.496479
186000,46,0.000011,0.577310,0.003470,-0.784480,0.436914,0.001236,32.965913,24.449497
186000,-0.077962,0.002899,-0.808607,0.441406,0.002540
186100,46,0.000011,0.577204,0.003479,-0.780974,0.435508,0.001061,32.959812,24.403457
186200,46,0.000011,0.575541,0.003469,-0.785115,0.436133,0.001169,32.954983,24.356458
186300,46,0.000011,0.573045,0.003515,-0.789826,0.438750,0.000943,32.950202,24.309411
186400,46,0.000011,0.574579,0.003479,-0.794172,0.436055,0.000997,32.945324,24.262421
186500,47,0.000011,0.576413,0.003459,-0.789437,0.435352,0.001058,32.934199,24.220011
186600,47,0.000011,0.571085,0.003503,-0.792523,0.439180,0.001023,32.929452,24.172889
186700,47,0.000011,0.578202,0.003469,-0.775074,0.434648,0.001032,32.924653,24.125792
186800,47,0.000011,0.576831,0.003530,-0.787058,0.434102,0.001252,32.919933,24.078623
186900,47,0.000011,0.576997,0.003449,-0.789949,0.436484,0.001126,32.915196,24.031454
187000,47,0.000011,0.573685,0.003444,-0.781568,0.439023,0.001067,32.910401,23.984312
187100,47,0.000011,0.576755,0.003472,-0.785867,0.437773,0.001077,32.905604,23.937159
187200,47,0.000011,0.573179,0.003491,-0.792610,0.438750,0.001016,32.900928,23.889904
187300,47,0.000011,0.574104,0.003491,-0.783991,0.437891,0.001095,32.896115,23.842734
187400,47,0.000010,0.579958,0.003456,-0.792664,0.431836,0.001025,32.891419,23.795467
187500,47,0.000010,0.579601,0.003513,-0.776401,0.434141,0.001241,32.886748,23.748167
187600,47,0.000010,0.577601,0.003430,-0.792301,0.433594,0.001047,32.882089,23.700846
187700,47,0.000010,0.575673,0.003493,-0.790025,0.436133,0.000997,32.877444,23.653502
187800,47,0.000010,0.577691,0.003450,-0.784780,0.436758,0.001029,32.872792,23.606148
187900,47,0.000010,0.573028,0.003430,-0.790690,0.441289,0.001155,32.868055,23.558843
188000,47,0.000010,0.577229,0.003452,-0.781399,0.436172,0.001097,32.863342,23.511506
188000,-0.075817,0.002880,-0.786970,0.437012,0.002669
188100,47,0.000010,0.580747,0.003499,-0.770868,0.434023,0.001057,32.857412,23.465025
188200,47,0.000010,0.577464,0.003390,-0.786801,0.433984,0.000952,32.852760,23.417616
188300,47,0.000010,0.578008,0.003441,-0.777604,0.437852,0.001275,32.848100,23.370200
