step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
88500,22,0.000044,-13.594375,-0.326152,1.430789,0.063940,-0.780447,1.419781,0.011009,0.360898,0.162402,0.109952,2.547535,133.964395,4.542923,105.218607
88600,22,0.000044,-13.481875,-0.326230,1.430826,0.063840,-0.780261,1.419382,0.011444,0.359961,0.162314,0.107308,2.534979,65.672864,4.543053,104.848731
88700,22,0.000044,-13.056250,-0.326191,1.430890,0.063901,-0.780058,1.418685,0.012205,0.361289,0.162812,0.107895,2.544376,777.633876,4.543207,104.478317
88800,22,0.000044,-12.463125,-0.324102,1.429653,0.064121,-0.776685,1.418124,0.011529,0.359687,0.164395,0.108550,2.547459,463.576651,4.543364,104.107890
88900,22,0.000043,-11.658750,-0.327715,1.427695,0.064036,-0.783444,1.416217,0.011478,0.359609,0.162432,0.110730,2.554606,1623.592978,4.543508,103.737758
89000,22,0.000043,-12.091875,-0.320020,1.425079,0.064136,-0.768235,1.413708,0.011371,0.361563,0.163838,0.112203,2.566288,1244.761368,4.543653,103.367642
89100,22,0.000043,-12.495625,-0.325371,1.431605,0.063945,-0.778636,1.420286,0.011320,0.358672,0.160029,0.110036,2.553894,198.565304,4.543772,102.998132
89200,22,0.000042,-12.817500,-0.323555,1.432036,0.063911,-0.775130,1.420691,0.011345,0.355469,0.164971,0.109922,2.559414,314.623739,4.543910,102.628215
89300,22,0.000042,-12.635625,-0.321367,1.433447,0.064072,-0.771050,1.421813,0.011634,0.354570,0.167998,0.110211,2.557145,1332.284925,4.544023,102.258864
89400,22,0.000042,-12.248750,-0.320937,1.428648,0.064126,-0.770222,1.417007,0.011641,0.360625,0.168418,0.108410,2.546155,17.187004,4.544141,101.889444
89500,22,0.000042,-10.716250,-0.325020,1.427910,0.063972,-0.778150,1.416493,0.011416,0.362148,0.165049,0.109720,2.552826,212.576858,4.544302,101.519074
89600,22,0.000041,-11.363125,-0.315703,1.425341,0.064102,-0.759715,1.413669,0.011672,0.366133,0.166719,0.108863,2.536327,136.099373,4.544462,101.148752
89700,22,0.000041,-11.485625,-0.318047,1.428285,0.064248,-0.764775,1.417029,0.011256,0.360117,0.164951,0.110586,2.549039,1906.262911,4.544621,100.778481
89800,23,0.000041,-11.296250,-0.323330,1.431912,0.063970,-0.774566,1.420842,0.011070,0.359297,0.163369,0.108891,2.535022,92.261329,4.544565,100.412980
89900,23,0.000041,-10.373750,-0.316797,1.432281,0.064175,-0.762304,1.421098,0.011182,0.359219,0.161963,0.112463,2.556445,170.547010,4.544712,100.043004
90000,23,0.000040,-10.463750,-0.322109,1.430836,0.064111,-0.772540,1.419810,0.011026,0.358359,0.161475,0.111059,2.556388,279.369210,4.544829,99.673722
90000,0.002584,0.003687,0.004545,-0.393254,0.003595,-0.793698,0.066009,0.339355,0.013595,2.522825,0.146756,0.104276
90100,23,0.000040,-11.540000,-0.322168,1.430710,0.064050,-0.772372,1.419275,0.011434,0.360977,0.161650,0.111371,2.558591,593.161275,4.544728,99.309209
90200,23,0.000040,-11.911250,-0.325137,1.427554,0.063958,-0.778094,1.416059,0.011494,0.364766,0.161836,0.112422,2.561062,337.827746,4.544828,98.940299
90300,23,0.000039,-12.778125,-0.321230,1.428952,0.063979,-0.770182,1.417710,0.011242,0.353125,0.162031,0.110513,2.548018,362.646516,4.544953,98.570872
90400,23,0.000039,-13.210625,-0.320254,1.428270,0.064058,-0.768664,1.416924,0.011346,0.357031,0.163467,0.111802,2.556696,136.796184,4.545077,98.201492
90500,23,0.000039,-13.086250,-0.318828,1.426035,0.064116,-0.765943,1.414453,0.011582,0.358320,0.161777,0.112665,2.559878,1820.454370,4.545182,97.832528
90600,23,0.000039,-13.196250,-0.325879,1.427681,0.064097,-0.779648,1.416285,0.011395,0.358008,0.159590,0.112471,2.553190,500.607025,4.545305,97.463210
90700,23,0.000038,-13.320625,-0.324199,1.424434,0.064062,-0.776376,1.413426,0.011008,0.364844,0.161719,0.111628,2.550855,417.221926,4.545429,97.093885
90800,23,0.000038,-13.184375,-0.318213,1.432425,0.064165,-0.764993,1.420591,0.011834,0.359336,0.163555,0.110623,2.544562,1936.785819,4.545529,96.725075
90900,23,0.000038,-12.951875,-0.326279,1.432821,0.063999,-0.780442,1.421436,0.011385,0.355664,0.162217,0.111771,2.546199,297.153422,4.545633,96.356218
91000,23,0.000038,-13.090000,-0.320234,1.431298,0.064155,-0.769136,1.419972,0.011327,0.353516,0.163213,0.111219,2.548582,63.865812,4.545756,95.986975
91100,23,0.000037,-12.866250,-0.321094,1.431938,0.064136,-0.770292,1.420722,0.011217,0.359102,0.164951,0.111417,2.549410,856.139011,4.545879,95.617728
91200,23,0.000037,-12.383750,-0.322910,1.433896,0.064067,-0.773997,1.422594,0.011302,0.354414,0.165479,0.109933,2.546009,411.309989,4.546003,95.248513
91300,23,0.000037,-12.756250,-0.323105,1.427840,0.063989,-0.774211,1.416571,0.011269,0.358906,0.166338,0.110702,2.543361,1073.380697,4.546101,94.879834
91400,23,0.000036,-12.753125,-0.325947,1.423977,0.064104,-0.780189,1.412799,0.011178,0.359922,0.166738,0.108415,2.540468,149.697410,4.546179,94.511598
91500,23,0.000036,-12.901875,-0.322715,1.433657,0.064114,-0.773427,1.422465,0.011192,0.355508,0.166201,0.107791,2.537908,235.876184,4.546139,94.145813
91600,23,0.000036,-13.671250,-0.323291,1.428675,0.064131,-0.774918,1.417481,0.011194,0.361328,0.162959,0.109193,2.538166,1905.647537,4.546089,93.780253
91700,23,0.000036,-13.668125,-0.315459,1.422149,0.064128,-0.759246,1.411145,0.011004,0.367578,0.166357,0.110897,2.554241,304.877220,4.546028,93.414880
91800,23,0.000035,-13.892500,-0.325156,1.430475,0.064067,-0.778467,1.418803,0.011672,0.359023,0.164082,0.109585,2.554759,1384.672314,4.546000,93.048840
91900,23,0.000035,-13.988750,-0.325898,1.427780,0.064021,-0.780051,1.416468,0.011312,0.361094,0.164404,0.109005,2.552422,9375.671042,4.545957,92.683092
92000,23,0.000035,-14.023750,-0.322207,1.425327,0.063867,-0.772206,1.413881,0.011445,0.367070,0.165820,0.108462,2.547242,253.497546,4.545944,92.316732
92000,0.002519,0.003520,0.004568,-0.383023,0.003535,-0.773115,0.067608,0.337891,0.013997,2.535904,0.155875,0.106071
92100,23,0.000035,-13.401875,-0.320947,1.428848,0.064087,-0.769971,1.417742,0.011106,0.361250,0.164648,0.111206,2.559843,209.399075,4.545836,91.952276
92200,23,0.000034,-13.342500,-0.324434,1.432353,0.064097,-0.777032,1.421271,0.011083,0.364531,0.165752,0.111442,2.565318,380.717525,4.545824,91.585886
92300,23,0.000034,-13.151250,-0.317480,1.429625,0.064070,-0.763139,1.417818,0.011807,0.359375,0.164082,0.110013,2.554518,65.993366,4.545778,91.220183
92400,23,0.000034,-13.571875,-0.320576,1.422493,0.063960,-0.769353,1.411266,0.011227,0.362539,0.168057,0.109477,2.547730,405.055376,4.545755,90.853993
92500,23,0.000034,-13.901875,-0.323926,1.429578,0.063840,-0.775509,1.418550,0.011028,0.353242,0.166318,0.111124,2.551785,242.826424,4.545720,90.488046
92600,23,0.000033,-13.826250,-0.323213,1.425762,0.063950,-0.774423,1.414759,0.011003,0.364609,0.162686,0.110942,2.544339,120.944426,4.545691,90.121980
92700,23,0.000033,-14.002500,-0.321504,1.427373,0.063992,-0.771187,1.415885,0.011488,0.362109,0.164521,0.111163,2.544421,327.977088,4.545677,89.755611
92800,23,0.000033,-14.178125,-0.321602,1.428433,0.064043,-0.771220,1.417160,0.011273,0.355625,0.164561,0.111220,2.542714,831.450137,4.545658,89.389329
92900,23,0.000033,-14.166875,-0.317656,1.423228,0.064136,-0.763704,1.411630,0.011598,0.361953,0.166387,0.111049,2.546125,54.059364,4.545611,89.023609
93000,23,0.000032,-14.170625,-0.327734,1.431898,0.063950,-0.783396,1.420158,0.011740,0.357852,0.163877,0.109691,2.539052,84.029283,4.545587,88.657417
93100,23,0.000032,-14.160625,-0.320322,1.430600,0.063933,-0.768642,1.419612,0.010988,0.361797,0.162998,0.109244,2.534168,66.878816,4.545545,88.291570
93200,23,0.000032,-14.168750,-0.323789,1.435321,0.064084,-0.775817,1.423890,0.011431,0.352852,0.163115,0.109672,2.534811,2128.276057,4.545534,87.925130
93300,23,0.000032,-14.163125,-0.320781,1.425079,0.064148,-0.769932,1.413856,0.011223,0.362734,0.164209,0.110908,2.549183,921.473370,4.545507,87.558988
93400,23,0.000031,-14.190000,-0.318652,1.430380,0.064062,-0.765368,1.419045,0.011336,0.364023,0.164551,0.109727,2.551740,174.277981,4.545493,87.192601
93500,23,0.000031,-14.168125,-0.322422,1.423472,0.064153,-0.773225,1.412557,0.010915,0.362969,0.163770,0.107770,2.539064,265.009040,4.545468,86.826410
93600,23,0.000031,-13.971250,-0.321055,1.428271,0.064194,-0.770554,1.417019,0.011253,0.359570,0.164102,0.108316,2.541638,107.394621,4.545451,86.460073
93700,24,0.000031,-13.936250,-0.322949,1.427906,0.063994,-0.773947,1.417032,0.010874,0.355156,0.162842,0.108912,2.544920,151.159972,4.545221,86.097765
93800,24,0.000030,-13.950000,-0.324629,1.430650,0.064128,-0.777744,1.419306,0.011344,0.362578,0.162256,0.109877,2.550672,186.777541,4.545207,85.731327
93900,24,0.000030,-14.154375,-0.320859,1.430493,0.064087,-0.770004,1.418808,0.011685,0.359648,0.164307,0.109621,2.543275,237.658752,4.545191,85.364958
94000,24,0.000030,-14.154375,-0.322422,1.429574,0.064194,-0.773423,1.418165,0.011409,0.358086,0.165596,0.108755,2.543762,2401.647651,4.545165,84.998741
94000,0.002552,0.003579,0.004393,-0.369470,0.003546,-0.746031,0.067715,0.339844,0.013226,2.522110,0.153616,0.103950
94100,24,0.000030,-14.082500,-0.324727,1.425373,0.063994,-0.777535,1.414521,0.010852,0.360703,0.163145,0.109076,2.545869,40.478029,4.545077,84.633702
94200,24,0.000029,-13.970000,-0.326992,1.426495,0.063994,-0.782033,1.415401,0.011094,0.358398,0.162148,0.109983,2.551940,1770.877894,4.545057,84.267361
94300,24,0.000029,-13.895000,-0.321621,1.428047,0.064067,-0.771349,1.417121,0.010925,0.357773,0.163506,0.110859,2.555595,19736.011083,4.545018,83.901396
94400,24,0.000029,-13.637500,-0.324805,1.426139,0.063979,-0.777513,1.414355,0.011784,0.363125,0.163887,0.110536,2.551729,531.535919,4.545001,83.534998
94500,24,0.000029,-13.803750,-0.322832,1.428085,0.064136,-0.774289,1.416460,0.011625,0.358906,0.162129,0.110478,2.551934,614.411319,4.544965,83.168957
94600,24,0.000028,-13.806875,-0.322441,1.423951,0.064009,-0.772991,1.412899,0.011052,0.361680,0.162549,0.111015,2.553484,117.149758,4.544934,82.802818
94700,24,0.000028,-13.948125,-0.319639,1.430544,0.064116,-0.767598,1.419087,0.011456,0.358789,0.163584,0.111222,2.555091,3321.690205,4.544922,82.436318
94800,24,0.000028,-13.836250,-0.318545,1.430405,0.064136,-0.765413,1.419563,0.010842,0.355859,0.165391,0.109365,2.552732,50.427401,4.544891,82.070180
94900,24,0.000028,-13.677500,-0.322246,1.429605,0.064126,-0.772848,1.418418,0.011187,0.358008,0.167080,0.106465,2.537312,53.869110,4.544847,81.704261
95000,24,0.000028,-13.750000,-0.322754,1.426603,0.064131,-0.773571,1.415695,0.010907,0.362578,0.168691,0.108105,2.538450,267.251715,4.544826,81.337913
95100,24,0.000027,-13.951875,-0.316475,1.429637,0.064092,-0.761473,1.418822,0.010815,0.359258,0.168545,0.110840,2.547931,786.095397,4.544700,80.973443
95200,24,0.000027,-13.813750,-0.324980,1.425037,0.063999,-0.777969,1.413519,0.011518,0.365000,0.166338,0.108705,2.539312,1200.015383,4.544684,80.606996
95300,24,0.000027,-13.750000,-0.316484,1.426385,0.064126,-0.761246,1.415613,0.010773,0.361094,0.166113,0.110147,2.541624,199.228292,4.544634,80.241143
95400,24,0.000027,-13.855000,-0.317617,1.433668,0.064089,-0.763634,1.422633,0.011035,0.354414,0.166143,0.110573,2.543135,62.468909,4.544607,79.874900
95500,24,0.000026,-13.638750,-0.321270,1.426665,0.064111,-0.770574,1.415655,0.011010,0.362969,0.168467,0.108995,2.539712,3722.129491,4.544567,79.508860
95600,24,0.000026,-13.585625,-0.324316,1.422610,0.063960,-0.776702,1.411491,0.011119,0.365547,0.165449,0.107720,2.537187,529.173739,4.544542,79.142559
95700,24,0.000026,-13.429375,-0.323086,1.426824,0.063999,-0.773978,1.416181,0.010643,0.363086,0.166699,0.109301,2.543842,228.883956,4.544516,78.776260
95800,24,0.000026,-13.723750,-0.323574,1.427790,0.063984,-0.774957,1.416565,0.011225,0.362578,0.168184,0.109667,2.546579,242.226840,4.544497,78.409846
95900,24,0.000025,-13.645000,-0.320957,1.423067,0.063931,-0.769539,1.412236,0.010831,0.366680,0.167676,0.109315,2.543005,1678.603296,4.544445,78.044006
96000,24,0.000025,-13.417500,-0.323232,1.424962,0.064011,-0.774715,1.414365,0.010597,0.367773,0.166680,0.108879,2.542960,81.600459,4.544406,77.677911
96000,0.002433,0.003442,0.004340,-0.391603,0.003410,-0.790027,0.066215,0.342285,0.013573,2.529141,0.160903,0.105741
96100,24,0.000025,-12.775625,-0.321611,1.432005,0.064019,-0.771246,1.420371,0.011634,0.361211,0.168652,0.109837,2.545069,520.008617,4.544320,77.312633
96200,24,0.000025,-12.904375,-0.319648,1.427141,0.064019,-0.767312,1.415830,0.011311,0.357969,0.167344,0.110004,2.545894,297.701922,4.544303,76.946153
96300,24,0.000025,-13.868125,-0.325742,1.423288,0.064053,-0.779532,1.412229,0.011059,0.364336,0.164834,0.109337,2.547396,7124.386275,4.544269,76.579969
96400,24,0.000024,-13.846250,-0.324570,1.429819,0.063840,-0.776910,1.418850,0.010969,0.357734,0.164746,0.109487,2.546475,14283.631601,4.544254,76.213469
96500,24,0.000024,-13.598125,-0.324971,1.426834,0.063940,-0.777619,1.416033,0.010801,0.364297,0.162002,0.109402,2.547644,92.578827,4.544244,75.846869
96600,24,0.000024,-13.642500,-0.320303,1.425574,0.064092,-0.768966,1.414785,0.010789,0.365547,0.165830,0.109933,2.546612,2338.159468,4.544231,75.480310
96700,24,0.000024,-13.629375,-0.322129,1.430497,0.064058,-0.772083,1.419122,0.011375,0.357617,0.163301,0.110401,2.549627,374.926335,4.544190,75.114223
96800,24,0.000024,-13.798125,-0.318145,1.420830,0.064150,-0.764922,1.410217,0.010614,0.364531,0.164092,0.110471,2.551694,74.281866,4.544183,74.747573
96900,24,0.000023,-13.784375,-0.327217,1.431911,0.063987,-0.782681,1.421358,0.010553,0.360078,0.163037,0.109160,2.544685,413.225852,4.544171,74.381003
97000,24,0.000023,-13.781875,-0.324502,1.427089,0.063936,-0.776526,1.416303,0.010786,0.364063,0.163955,0.108901,2.540581,490.301904,4.544172,74.014221
97100,24,0.000023,-13.721250,-0.328359,1.434362,0.064014,-0.784680,1.423619,0.010743,0.359570,0.164619,0.108545,2.541559,2251.156125,4.544141,73.647954
97200,24,0.000023,-13.744375,-0.319023,1.426007,0.064187,-0.766587,1.414820,0.011188,0.363398,0.164551,0.109132,2.543458,307.340064,4.544113,73.281621
97300,24,0.000022,-13.561250,-0.322871,1.426835,0.063999,-0.773643,1.415800,0.011035,0.364609,0.164756,0.108814,2.543699,556.432989,4.544075,72.915471
97400,24,0.000022,-13.871875,-0.321982,1.420155,0.064233,-0.772486,1.409254,0.010901,0.367070,0.165039,0.109747,2.550404,197.399799,4.544058,72.548959
97500,24,0.000022,-13.564375,-0.322324,1.423998,0.064082,-0.772761,1.413008,0.010990,0.364102,0.162754,0.110238,2.551099,428.568227,4.544017,72.182831
97600,24,0.000022,-13.385625,-0.323691,1.424091,0.063916,-0.775191,1.413455,0.010637,0.358594,0.164277,0.108934,2.546037,26.605089,4.544003,71.816274
97700,25,0.000022,-12.794375,-0.321182,1.430781,0.064153,-0.770816,1.419823,0.010959,0.361406,0.164834,0.109020,2.544833,107.411413,4.543797,71.452729
97800,25,0.000021,-12.810625,-0.322070,1.426581,0.064087,-0.772430,1.415748,0.010833,0.363828,0.165771,0.109316,2.548308,636.299987,4.543757,71.086552
97900,25,0.000021,-13.018125,-0.318789,1.424392,0.064143,-0.765881,1.413622,0.010770,0.363359,0.164453,0.109645,2.547420,276.123241,4.543715,70.720397
98000,25,0.000021,-12.591250,-0.327383,1.423536,0.063984,-0.782558,1.412797,0.010739,0.365703,0.162051,0.107569,2.539023,82.273863,4.543704,70.353757
98000,0.002596,0.003517,0.004419,-0.377727,0.003534,-0.762522,0.067133,0.335938,0.012765,2.514816,0.151679,0.102136
98100,25,0.000021,-12.637500,-0.323984,1.425618,0.063921,-0.775772,1.415186,0.010433,0.360820,0.164209,0.107092,2.533303,976.599892,4.543645,69.987855
98200,25,0.000021,-12.806250,-0.326270,1.420245,0.064111,-0.780712,1.409702,0.010543,0.363164,0.164424,0.107394,2.537536,74.682493,4.543623,69.621381
98300,25,0.000020,-12.532500,-0.323379,1.422751,0.064048,-0.774862,1.411913,0.010838,0.362852,0.163682,0.108470,2.541174,124.711324,4.543584,69.255165
98400,25,0.000020,-12.579375,-0.322930,1.424621,0.064092,-0.774028,1.414244,0.010377,0.362734,0.163848,0.108958,2.542619,1295.079492,4.543577,68.888461
98500,25,0.000020,-12.929375,-0.319082,1.426216,0.063909,-0.765880,1.415347,0.010869,0.359336,0.162617,0.109660,2.547026,179.991621,4.543542,68.522163
98600,25,0.000020,-13.234375,-0.318398,1.425087,0.064165,-0.764846,1.414317,0.010770,0.358594,0.162861,0.111060,2.555236,204.944360,4.543512,68.155799
98700,25,0.000020,-13.093125,-0.321768,1.433179,0.064087,-0.771680,1.422554,0.010625,0.354219,0.163750,0.110441,2.557236,24.843035,4.543494,67.789244
98800,25,0.000019,-13.014375,-0.323457,1.430322,0.064121,-0.775112,1.419361,0.010961,0.356484,0.163135,0.108962,2.550761,4132.861024,4.543491,67.422464
98900,25,0.000019,-13.125000,-0.322285,1.425191,0.064150,-0.773047,1.414202,0.010990,0.364570,0.161650,0.109117,2.550422,148.474681,4.543499,67.055510
99000,25,0.000019,-13.268125,-0.324395,1.430081,0.064082,-0.776999,1.419316,0.010765,0.358594,0.161611,0.107508,2.542473,369.870645,4.543503,66.688632
99100,25,0.000019,-13.463750,-0.327510,1.422627,0.063982,-0.783032,1.412290,0.010337,0.361563,0.163740,0.107946,2.545094,516.110034,4.543484,66.322086
99200,25,0.000019,-13.347500,-0.320762,1.423300,0.064053,-0.769544,1.412399,0.010901,0.363008,0.165635,0.108019,2.544636,383.455434,4.543465,65.955538
99300,25,0.000018,-13.321875,-0.324785,1.430086,0.064097,-0.777775,1.419530,0.010556,0.355352,0.165049,0.107531,2.541274,1347.327401,4.543463,65.588734
99400,25,0.000018,-13.586875,-0.324268,1.422489,0.064060,-0.776775,1.411538,0.010951,0.366836,0.163955,0.108440,2.542629,7578.521305,4.543441,65.222226
99500,25,0.000018,-13.621875,-0.319023,1.423531,0.064043,-0.766041,1.412702,0.010828,0.365977,0.165400,0.108563,2.541917,5417.637220,4.543418,64.855722
99600,25,0.000018,-13.626875,-0.324668,1.424312,0.064097,-0.777539,1.413633,0.010679,0.364766,0.164658,0.108313,2.541797,497.214501,4.543407,64.489057
99700,25,0.000018,-13.503125,-0.324766,1.426150,0.063953,-0.777467,1.415391,0.010759,0.360039,0.163711,0.107728,2.538799,577.392382,4.543404,64.122257
99800,25,0.000017,-13.466250,-0.328223,1.423733,0.063975,-0.784472,1.412881,0.010852,0.367383,0.162734,0.107164,2.535232,126.945344,4.543408,63.755376
99900,25,0.000017,-13.388750,-0.323926,1.424966,0.064060,-0.775813,1.414450,0.010516,0.365156,0.162266,0.108454,2.541306,105.586065,4.543376,63.388982
100000,25,0.000017,-13.228750,-0.325977,1.429615,0.064023,-0.780243,1.418846,0.010770,0.367773,0.163291,0.108635,2.541562,99.951459,4.543357,63.022422
100000,0.002487,0.003579,0.004350,-0.364586,0.003428,-0.736029,0.067224,0.337402,0.013752,2.523061,0.153565,0.104021
100100,25,0.000017,-12.840625,-0.324775,1.424101,0.064016,-0.777515,1.412995,0.011106,0.364180,0.163203,0.108608,2.544072,1817.199635,4.543216,62.657520
100200,25,0.000017,-12.660000,-0.327129,1.424087,0.064019,-0.782227,1.413409,0.010677,0.358086,0.162568,0.108523,2.542032,789.827095,4.543183,62.291126
100300,25,0.000017,-12.845000,-0.324863,1.429630,0.063848,-0.777319,1.419273,0.010357,0.358633,0.162754,0.110363,2.550246,1519.416556,4.543171,61.924443
100400,25,0.000016,-13.078125,-0.323066,1.422387,0.063940,-0.774354,1.411654,0.010733,0.366016,0.162295,0.110514,2.553941,785.622134,4.543121,61.558268
100500,25,0.000016,-13.383750,-0.322090,1.424517,0.063982,-0.771970,1.414045,0.010472,0.364531,0.163242,0.109833,2.551491,203.732821,4.543109,61.191578
100600,25,0.000016,-13.688750,-0.321611,1.425172,0.064097,-0.771768,1.414837,0.010336,0.358906,0.164463,0.109512,2.551702,253.842824,4.543068,60.825269
100700,25,0.000016,-13.598750,-0.324629,1.418694,0.064102,-0.777549,1.408048,0.010646,0.364805,0.164141,0.110492,2.557094,89.065234,4.543052,60.458624
100800,25,0.000016,-13.468750,-0.327285,1.430027,0.063945,-0.782476,1.419502,0.010525,0.360195,0.162969,0.109898,2.556008,86.798935,4.543032,60.092027
100900,25,0.000016,-13.478750,-0.322646,1.425853,0.063979,-0.773496,1.415107,0.010746,0.361602,0.165029,0.109386,2.551389,4599.739552,4.543045,59.724991
101000,25,0.000015,-13.606875,-0.326738,1.430900,0.064036,-0.781625,1.420634,0.010265,0.356289,0.164180,0.108719,2.548082,106.358590,4.543022,59.358438
101100,25,0.000015,-13.900000,-0.318320,1.422458,0.064189,-0.765338,1.411596,0.010863,0.362539,0.166563,0.111127,2.558359,117.542608,4.543013,58.991684
101200,25,0.000015,-14.099375,-0.324336,1.427853,0.063975,-0.776747,1.417488,0.010365,0.363516,0.165791,0.110052,2.554780,112.194757,4.542992,58.625095
101300,25,0.000015,-14.039375,-0.321289,1.419752,0.064080,-0.770821,1.408866,0.010886,0.366758,0.165684,0.109831,2.554664,4750.954462,4.542982,58.258351
101400,25,0.000015,-13.993750,-0.323477,1.424532,0.064102,-0.775074,1.414109,0.010422,0.360312,0.164219,0.109855,2.552409,167.655032,4.542958,57.891794
101500,25,0.000014,-14.030000,-0.325586,1.422989,0.063931,-0.779169,1.412333,0.010656,0.360508,0.164248,0.109251,2.549011,179.927415,4.542956,57.524955
101600,26,0.000014,-14.221250,-0.320645,1.429113,0.064229,-0.769975,1.418587,0.010526,0.361641,0.163838,0.108166,2.543682,140.825694,4.542796,57.160096
101700,26,0.000014,-14.310625,-0.323525,1.429670,0.064138,-0.775666,1.419078,0.010592,0.355742,0.164365,0.108536,2.546749,397.489127,4.542768,56.793573
101800,26,0.000014,-14.355000,-0.322148,1.424099,0.064075,-0.772466,1.413109,0.010990,0.361523,0.165215,0.108880,2.549538,649.155617,4.542747,56.426939
101900,26,0.000014,-14.427500,-0.325137,1.424446,0.064019,-0.778224,1.413855,0.010590,0.359063,0.163613,0.108840,2.550358,48.459295,4.542749,56.060037
102000,26,0.000014,-14.419375,-0.319355,1.423276,0.064006,-0.766901,1.412709,0.010568,0.360352,0.165127,0.108108,2.547434,166.880713,4.542747,55.693175
102000,0.002421,0.003490,0.004274,-0.384381,0.003430,-0.775623,0.066996,0.343750,0.012653,2.529376,0.157387,0.104276
102100,26,0.000013,-14.481250,-0.327383,1.421059,0.064058,-0.783058,1.410561,0.010497,0.364492,0.165078,0.106786,2.542019,1012.731027,4.542696,55.326914
102200,26,0.000013,-14.458750,-0.323145,1.427592,0.064043,-0.774768,1.416717,0.010875,0.361250,0.166611,0.107322,2.545615,931.318139,4.542688,54.960116
102300,26,0.000013,-14.553125,-0.320410,1.423129,0.064058,-0.768985,1.412061,0.011068,0.362461,0.167588,0.108712,2.550410,1271.910733,4.542697,54.593120
102400,26,0.000013,-14.526875,-0.320254,1.425821,0.064006,-0.768759,1.415302,0.010519,0.361914,0.167363,0.108269,2.545932,1119.197916,4.542693,54.226276
102500,26,0.000013,-14.560000,-0.321289,1.427748,0.064067,-0.770719,1.416751,0.010997,0.358008,0.166162,0.108525,2.548764,825.887577,4.542673,53.859620
102600,26,0.000013,-14.490000,-0.324473,1.431240,0.064199,-0.777523,1.420772,0.010468,0.350742,0.164209,0.108544,2.549391,242.253683,4.542658,53.492909
102700,26,0.000013,-14.491875,-0.319063,1.428295,0.064028,-0.766138,1.417900,0.010395,0.356719,0.164844,0.109427,2.551126,213.470354,4.542671,53.125872
102800,26,0.000012,-14.529375,-0.326211,1.426547,0.064185,-0.780830,1.416023,0.010524,0.362695,0.165342,0.109108,2.549845,157.012591,4.542689,52.758767
102900,26,0.000012,-14.538750,-0.319414,1.429040,0.064126,-0.767487,1.418045,0.010995,0.360820,0.164766,0.108847,2.547636,239.605697,4.542701,52.391742
103000,26,0.000012,-14.555000,-0.321602,1.426538,0.063989,-0.771155,1.415508,0.011030,0.361094,0.163848,0.109205,2.547032,129.662575,4.542700,52.024859
103100,26,0.000012,-14.553750,-0.321543,1.424458,0.064126,-0.771372,1.414093,0.010365,0.361992,0.164902,0.109594,2.547534,307.472906,4.542712,51.657839
103200,26,0.000012,-14.537500,-0.323867,1.428433,0.064019,-0.775854,1.417970,0.010463,0.357305,0.163125,0.108734,2.542456,141.814275,4.542721,51.290843
103300,26,0.000012,-14.510625,-0.321035,1.425227,0.064092,-0.770079,1.414226,0.011002,0.364023,0.164023,0.108985,2.544201,1311.261786,4.542720,50.923966
103400,26,0.000011,-14.531250,-0.323105,1.421439,0.064097,-0.774571,1.410966,0.010473,0.364336,0.164844,0.108948,2.543631,367.944170,4.542718,50.557107
103500,26,0.000011,-14.543750,-0.319883,1.424938,0.064102,-0.767932,1.414241,0.010697,0.363047,0.163418,0.109051,2.544205,1768.408834,4.542733,50.190052
103600,26,0.000011,-14.505625,-0.327773,1.425773,0.063955,-0.783537,1.414410,0.011363,0.360547,0.163096,0.109160,2.546732,1120.874820,4.542753,49.822942
103700,26,0.000011,-14.530000,-0.325293,1.424613,0.063921,-0.778372,1.414449,0.010164,0.364219,0.162012,0.107758,2.541781,20.199415,4.542769,49.455882
103800,26,0.000011,-14.514375,-0.323330,1.424937,0.064126,-0.775105,1.414427,0.010510,0.363477,0.164316,0.107214,2.539319,295.033381,4.542754,49.089168
103900,26,0.000011,-14.575625,-0.323057,1.429431,0.064111,-0.774457,1.418696,0.010736,0.361680,0.164521,0.106704,2.537166,55.210525,4.542763,48.722186
104000,26,0.000011,-14.568750,-0.325195,1.423119,0.063918,-0.778234,1.412551,0.010568,0.363359,0.163887,0.106998,2.539080,249.061608,4.542762,48.355308
104000,0.002450,0.003508,0.004215,-0.385133,0.003435,-0.777135,0.066722,0.339355,0.012465,2.522469,0.157006,0.103643
104100,26,0.000010,-14.561875,-0.322539,1.422846,0.064050,-0.773310,1.412240,0.010606,0.361250,0.165654,0.107786,2.544609,130.007708,4.542733,47.988730
104200,26,0.000010,-14.569375,-0.323828,1.427367,0.063872,-0.775608,1.416734,0.010632,0.356172,0.163496,0.107237,2.542951,443.720880,4.542738,47.621794
104300,26,0.000010,-14.551250,-0.327891,1.423200,0.063911,-0.783645,1.412153,0.011047,0.367383,0.162920,0.107770,2.545122,131.619177,4.542754,47.254745
104400,26,0.000010,-14.555000,-0.319414,1.423045,0.063994,-0.766917,1.412185,0.010861,0.364844,0.164033,0.109039,2.551443,927.712731,4.542758,46.887816
