step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
88200,22,0.000045,-13.043750,-0.321152,1.440483,0.064119,-0.770560,1.427402,0.013081,0.356406,0.105112,0.120346,3.586026,48.478562,4.650477,103.860319
88300,22,0.000045,-13.019375,-0.320713,1.442105,0.064111,-0.769765,1.429620,0.012485,0.354844,0.108462,0.118082,3.574220,86.167161,4.650504,103.501334
88400,22,0.000045,-13.189375,-0.321797,1.439430,0.064072,-0.771701,1.426719,0.012710,0.353945,0.106284,0.119058,3.578518,587.315891,4.650506,103.142888
88500,22,0.000044,-13.096875,-0.322148,1.438130,0.064048,-0.772589,1.425369,0.012761,0.358008,0.105625,0.122393,3.594066,982.732579,4.650534,102.783895
88600,22,0.000044,-13.937500,-0.321309,1.439951,0.063877,-0.770524,1.426938,0.013014,0.354102,0.106416,0.121686,3.587981,1137.835756,4.650537,102.425439
88700,22,0.000044,-14.000625,-0.320098,1.441914,0.064019,-0.768295,1.429035,0.012879,0.355391,0.110093,0.118128,3.572272,183.386769,4.650560,102.066563
88800,22,0.000044,-14.003125,-0.320176,1.444373,0.064023,-0.768367,1.431758,0.012615,0.353047,0.116006,0.114241,3.557823,160.848558,4.650584,101.707657
88900,22,0.000043,-14.001250,-0.321152,1.439197,0.064026,-0.770341,1.426489,0.012707,0.354375,0.117681,0.114351,3.557056,3820.284011,4.650606,101.348804
89000,22,0.000043,-13.986875,-0.323291,1.436480,0.064187,-0.775142,1.423550,0.012930,0.358086,0.117573,0.111792,3.540552,841.372456,4.650602,100.990501
89100,22,0.000043,-14.038750,-0.322646,1.446513,0.064092,-0.773287,1.433599,0.012915,0.353672,0.108467,0.119881,3.573164,359.099839,4.650625,100.631636
89200,22,0.000042,-13.942500,-0.324434,1.443158,0.063926,-0.776840,1.430259,0.012899,0.357031,0.109243,0.120115,3.578740,608.328894,4.650649,100.272745
89300,22,0.000042,-14.023750,-0.319160,1.443334,0.064104,-0.766832,1.430394,0.012940,0.352617,0.111587,0.119416,3.574450,1443.517993,4.650673,99.913858
89400,22,0.000042,-14.042500,-0.321016,1.438227,0.064231,-0.770667,1.425555,0.012671,0.356797,0.109497,0.122194,3.583279,340.867068,4.650669,99.555569
89500,22,0.000042,-13.963125,-0.322422,1.442576,0.064080,-0.773198,1.430197,0.012379,0.354648,0.107666,0.121267,3.579131,120.826485,4.650688,99.196793
89600,22,0.000041,-13.756250,-0.320186,1.436811,0.064111,-0.768552,1.424091,0.012719,0.357734,0.113032,0.117084,3.565657,1771.591405,4.650731,98.837508
89700,22,0.000041,-12.593125,-0.322461,1.440246,0.064116,-0.772972,1.427928,0.012317,0.353164,0.110337,0.117046,3.567726,297.021832,4.650747,98.478810
89800,23,0.000041,-12.378750,-0.319668,1.439497,0.064084,-0.767334,1.427406,0.012091,0.351172,0.109995,0.118234,3.571402,1103.148885,4.650574,98.124093
89900,23,0.000041,-12.574375,-0.319775,1.447294,0.064136,-0.768080,1.434808,0.012485,0.349961,0.115688,0.115988,3.559764,513.097763,4.650606,97.765033
90000,23,0.000040,-13.550000,-0.316270,1.440130,0.064058,-0.760680,1.427441,0.012689,0.355039,0.113711,0.117023,3.563019,237.915230,4.650613,97.406507
90000,0.002484,0.003603,0.004461,-0.373142,0.003548,-0.753380,0.068957,0.341797,0.014849,3.566340,0.103285,0.115862
90100,23,0.000040,-13.982500,-0.320479,1.440637,0.064250,-0.769702,1.428140,0.012496,0.356758,0.112026,0.115543,3.560027,513.327635,4.650529,97.049891
90200,23,0.000040,-14.053750,-0.320898,1.440857,0.063943,-0.769762,1.428441,0.012417,0.354063,0.110005,0.119153,3.579062,321.016688,4.650535,96.691383
90300,23,0.000039,-14.124375,-0.321133,1.439977,0.063979,-0.770397,1.427259,0.012718,0.354766,0.114409,0.114701,3.557571,195.514709,4.650582,96.332022
90400,23,0.000039,-13.976250,-0.318125,1.438534,0.064050,-0.764747,1.425551,0.012982,0.351758,0.111255,0.118653,3.571647,190.629108,4.650640,95.972451
90500,23,0.000039,-14.106875,-0.315674,1.439868,0.064075,-0.759532,1.427181,0.012687,0.356992,0.109326,0.120600,3.581896,170.861685,4.650698,95.612881
90600,23,0.000039,-14.119375,-0.318828,1.439017,0.064189,-0.766100,1.426359,0.012658,0.355000,0.111631,0.118015,3.570965,242.569304,4.650731,95.253852
90700,23,0.000038,-14.111250,-0.317471,1.435703,0.064084,-0.763205,1.423513,0.012190,0.359531,0.111743,0.118437,3.571829,668.478013,4.650788,94.894314
90800,23,0.000038,-13.933125,-0.317676,1.441368,0.064131,-0.763570,1.428846,0.012521,0.356250,0.112495,0.119437,3.575656,395.607895,4.650846,94.534781
90900,23,0.000038,-13.603750,-0.324102,1.444102,0.064067,-0.776203,1.431965,0.012137,0.345977,0.113862,0.116594,3.562666,84.354946,4.650875,94.175820
91000,23,0.000038,-12.918750,-0.318945,1.441072,0.064180,-0.766159,1.428807,0.012265,0.352070,0.114053,0.116225,3.561746,362.400890,4.650906,93.816838
91100,23,0.000037,-13.353750,-0.316787,1.439862,0.064160,-0.761991,1.427269,0.012594,0.354844,0.110649,0.121290,3.580117,401.098791,4.650960,93.457413
91200,23,0.000037,-13.468125,-0.318437,1.442916,0.064187,-0.765430,1.430754,0.012162,0.353516,0.107749,0.121901,3.584443,277.373361,4.650992,93.098419
91300,23,0.000037,-13.001250,-0.324551,1.435897,0.063940,-0.776993,1.423820,0.012077,0.357109,0.109985,0.118355,3.576752,151.047272,4.651048,92.738948
91400,23,0.000036,-13.202500,-0.325918,1.436857,0.064175,-0.780159,1.424274,0.012583,0.355430,0.110415,0.117285,3.570760,2689.807383,4.651104,92.379503
91500,23,0.000036,-12.940000,-0.314629,1.441143,0.064216,-0.757596,1.428902,0.012241,0.355898,0.107803,0.119284,3.577836,174.645771,4.651158,92.020090
91600,23,0.000036,-13.121875,-0.322383,1.437182,0.064102,-0.772954,1.424969,0.012213,0.361641,0.103550,0.119819,3.585813,521.570765,4.651190,91.661130
91700,23,0.000036,-12.641875,-0.319570,1.434538,0.064106,-0.767033,1.422425,0.012113,0.359219,0.110039,0.117260,3.575810,265.014933,4.651247,91.301677
91800,23,0.000035,-11.939375,-0.320098,1.442542,0.064106,-0.768586,1.430206,0.012337,0.355742,0.110742,0.116865,3.573552,1695.397737,4.651302,90.942273
91900,23,0.000035,-11.810625,-0.323398,1.439137,0.064038,-0.775180,1.426663,0.012474,0.356992,0.111909,0.116755,3.571778,1269.944119,4.651333,90.583350
92000,23,0.000035,-11.126875,-0.323574,1.436395,0.063975,-0.775018,1.424330,0.012066,0.361328,0.112085,0.114661,3.559885,122.382456,4.651364,90.224430
92000,0.002624,0.003699,0.004638,-0.369108,0.003707,-0.745630,0.067177,0.344727,0.016596,3.575877,0.099099,0.116855
92100,23,0.000035,-11.258125,-0.320596,1.439516,0.064104,-0.769736,1.427413,0.012103,0.356914,0.109810,0.118289,3.573703,89.821563,4.651367,89.866060
92200,23,0.000034,-10.933750,-0.320400,1.444681,0.064121,-0.769159,1.432279,0.012402,0.358477,0.110337,0.119493,3.579525,215.642206,4.651399,89.507112
92300,23,0.000034,-12.118750,-0.325469,1.437118,0.064102,-0.779252,1.425068,0.012050,0.355273,0.109390,0.118405,3.576261,246.250262,4.651454,89.147754
92400,23,0.000034,-11.696875,-0.320078,1.434892,0.064082,-0.768171,1.422348,0.012545,0.358555,0.108867,0.119768,3.577483,203.823361,4.651509,88.788391
92500,23,0.000034,-12.553750,-0.327832,1.441034,0.063940,-0.783711,1.428941,0.012094,0.351641,0.108389,0.118155,3.573428,162.153641,4.651555,88.429213
92600,23,0.000033,-12.672500,-0.323437,1.436602,0.063948,-0.775029,1.423909,0.012693,0.360547,0.109824,0.113725,3.554790,4747.384036,4.651573,88.070566
92700,23,0.000033,-12.742500,-0.319883,1.437812,0.064087,-0.768011,1.425004,0.012808,0.361875,0.112065,0.115545,3.560589,1946.134447,4.651616,87.711449
92800,23,0.000033,-13.389375,-0.320508,1.440648,0.064087,-0.769380,1.428204,0.012444,0.351172,0.108276,0.116459,3.568175,1886.646397,4.651659,87.352342
92900,23,0.000033,-13.440000,-0.319180,1.433141,0.064175,-0.766529,1.420679,0.012461,0.360117,0.108398,0.119459,3.580091,1735.414502,4.651677,86.993721
93000,23,0.000032,-13.781250,-0.322217,1.444432,0.063979,-0.772475,1.431746,0.012687,0.355312,0.110063,0.117063,3.569081,609.377341,4.651694,86.635108
93100,23,0.000032,-13.586875,-0.324883,1.440077,0.063914,-0.777169,1.427922,0.012155,0.359023,0.106680,0.116477,3.567465,1446.869167,4.651740,86.275951
93200,23,0.000032,-13.716250,-0.321250,1.442790,0.064092,-0.770545,1.430865,0.011925,0.354414,0.110132,0.117670,3.568878,328.690806,4.651795,85.916649
93300,23,0.000032,-14.123125,-0.316992,1.437233,0.064177,-0.762407,1.424366,0.012867,0.358672,0.108989,0.120626,3.581404,1734.590342,4.651850,85.557351
93400,23,0.000031,-14.290625,-0.325615,1.439079,0.063999,-0.779113,1.426655,0.012424,0.359570,0.106504,0.119161,3.581132,4397.028019,4.651905,85.198073
93500,23,0.000031,-14.193750,-0.322822,1.432250,0.064158,-0.773744,1.419997,0.012254,0.363086,0.108154,0.117878,3.575179,361.975449,4.651935,84.839253
93600,23,0.000031,-14.173750,-0.322285,1.436391,0.064209,-0.773150,1.424357,0.012035,0.353555,0.106943,0.119214,3.578965,114.659849,4.651990,84.479981
93700,24,0.000031,-13.868750,-0.318789,1.438911,0.063948,-0.765616,1.426620,0.012291,0.352344,0.103384,0.123431,3.596988,325.087368,4.651824,84.124703
93800,24,0.000030,-14.348750,-0.317383,1.440291,0.064138,-0.762900,1.428446,0.011846,0.354648,0.107700,0.122320,3.590107,206.256456,4.651882,83.765372
93900,24,0.000030,-14.380625,-0.317588,1.443004,0.064155,-0.763450,1.429869,0.013135,0.355117,0.112119,0.116119,3.565550,50.660719,4.651938,83.406095
94000,24,0.000030,-14.359375,-0.319805,1.437550,0.064194,-0.768360,1.425399,0.012150,0.356055,0.111680,0.116003,3.568386,1944.274001,4.651978,83.047113
94000,0.002533,0.003574,0.004370,-0.355793,0.003572,-0.718729,0.066232,0.346191,0.014993,3.574539,0.102785,0.115035
94100,24,0.000030,-14.311250,-0.323047,1.436511,0.064011,-0.773975,1.424509,0.012001,0.358867,0.109922,0.115938,3.572539,1662.065680,4.651961,82.689142
94200,24,0.000029,-14.210625,-0.323027,1.435657,0.063958,-0.774084,1.423868,0.011789,0.353164,0.109126,0.117355,3.575198,205.972247,4.652019,82.329849
94300,24,0.000029,-14.088125,-0.321133,1.435968,0.064170,-0.770889,1.423886,0.012082,0.357734,0.113154,0.115103,3.564726,925.178374,4.652053,81.970978
94400,24,0.000029,-14.184375,-0.321680,1.434037,0.064148,-0.771939,1.421786,0.012251,0.357969,0.112861,0.116172,3.569853,517.062534,4.652111,81.611692
94500,24,0.000029,-14.349375,-0.320020,1.439861,0.064072,-0.767836,1.427529,0.012332,0.352461,0.117285,0.115179,3.560653,792.620958,4.652146,81.252825
94600,24,0.000028,-14.390625,-0.320449,1.434212,0.064001,-0.768821,1.422100,0.012112,0.358984,0.116445,0.113051,3.554317,604.124598,4.652205,80.893537
94700,24,0.000028,-14.366250,-0.324121,1.441688,0.064116,-0.776595,1.428983,0.012705,0.352109,0.111528,0.114811,3.565179,640.902062,4.652263,80.534286
94800,24,0.000028,-14.301875,-0.321943,1.441858,0.064053,-0.771778,1.429489,0.012370,0.351367,0.107949,0.118931,3.582420,2774.244988,4.652321,80.175035
94900,24,0.000028,-14.391250,-0.319336,1.439289,0.064126,-0.766839,1.427605,0.011684,0.354453,0.111938,0.117127,3.573390,186.134107,4.652356,79.816191
95000,24,0.000028,-14.388125,-0.319316,1.438265,0.064219,-0.767560,1.425827,0.012438,0.355898,0.110947,0.118440,3.572173,174.936511,4.652413,79.456979
95100,24,0.000027,-14.414375,-0.318613,1.441507,0.064185,-0.765663,1.429190,0.012317,0.357070,0.111045,0.117363,3.570476,1933.688101,4.652401,79.098951
95200,24,0.000027,-14.415625,-0.317188,1.433786,0.063960,-0.762177,1.421853,0.011934,0.357773,0.111855,0.117769,3.574388,174.908012,4.652435,78.740129
95300,24,0.000027,-14.439375,-0.324004,1.437639,0.064053,-0.776296,1.425592,0.012046,0.355898,0.113149,0.114372,3.559760,183.729605,4.652491,78.380946
95400,24,0.000027,-14.426250,-0.323789,1.440196,0.064097,-0.776071,1.428242,0.011954,0.351758,0.112266,0.115651,3.560970,3363.053289,4.652525,78.022146
95500,24,0.000026,-14.410625,-0.316719,1.436447,0.064150,-0.761858,1.424515,0.011932,0.357461,0.108979,0.118353,3.569217,3181.304263,4.652581,77.662979
95600,24,0.000026,-14.330625,-0.321318,1.433073,0.064031,-0.770740,1.420578,0.012495,0.362070,0.109287,0.117843,3.568787,424.707436,4.652615,77.304202
95700,24,0.000026,-14.242500,-0.318193,1.437980,0.064102,-0.764734,1.425627,0.012353,0.355820,0.106475,0.119458,3.577076,861.851340,4.652671,76.945044
95800,24,0.000026,-14.355000,-0.318242,1.438749,0.063987,-0.764248,1.426447,0.012301,0.354297,0.105107,0.120535,3.582864,1382.762058,4.652729,76.585884
95900,24,0.000025,-14.221875,-0.326367,1.435451,0.063936,-0.780486,1.423490,0.011961,0.358750,0.104331,0.117018,3.572865,928.282212,4.652786,76.226731
96000,24,0.000025,-14.203125,-0.320400,1.438144,0.064136,-0.769140,1.426041,0.012103,0.357227,0.108906,0.113710,3.558584,1717.766886,4.652820,75.867966
96000,0.002551,0.003562,0.004531,-0.393235,0.003600,-0.793670,0.065460,0.350098,0.014448,3.574894,0.099878,0.116200
96100,24,0.000025,-14.212500,-0.319863,1.443607,0.064067,-0.768013,1.430897,0.012710,0.355000,0.107783,0.118357,3.578314,2480.958511,4.652769,75.510584
96200,24,0.000025,-13.521250,-0.324121,1.442673,0.064050,-0.776495,1.430327,0.012346,0.352148,0.107930,0.118627,3.577499,173.894490,4.652827,75.151448
96300,24,0.000025,-13.351875,-0.321211,1.436499,0.064043,-0.770336,1.423807,0.012691,0.355898,0.103452,0.121134,3.590278,862.566199,4.652884,74.792325
96400,24,0.000024,-13.241875,-0.323594,1.441245,0.063926,-0.775172,1.428878,0.012367,0.357148,0.099771,0.122269,3.595870,736.716472,4.652940,74.433232
96500,24,0.000024,-13.543750,-0.323262,1.438238,0.063984,-0.774379,1.425950,0.012288,0.355039,0.100215,0.123575,3.603613,1813.005482,4.652956,74.074768
96600,24,0.000024,-13.530625,-0.323223,1.436979,0.064016,-0.774649,1.425046,0.011933,0.357227,0.104092,0.120777,3.591377,448.581064,4.653013,73.715683
96700,24,0.000024,-13.503125,-0.323457,1.439205,0.064170,-0.775330,1.427117,0.012088,0.351289,0.104741,0.120420,3.590875,4084.905159,4.653045,73.356984
96800,24,0.000024,-13.960000,-0.321631,1.431376,0.064194,-0.771674,1.419241,0.012135,0.358086,0.101821,0.122021,3.598683,668.413064,4.653101,72.997914
96900,24,0.000023,-14.248125,-0.322646,1.444809,0.064590,-0.774579,1.432284,0.012525,0.353086,0.106934,0.119154,3.587957,560.634508,4.653134,72.639209
97000,24,0.000023,-14.331250,-0.322441,1.440175,0.063958,-0.772961,1.427858,0.012317,0.358633,0.106519,0.118832,3.587917,8046.485032,4.653189,72.280172
97100,24,0.000023,-14.339375,-0.322461,1.442966,0.064023,-0.773100,1.430527,0.012439,0.354258,0.108579,0.117754,3.581042,512.264592,4.653245,71.921135
97200,24,0.000023,-14.334375,-0.318115,1.437124,0.064221,-0.764595,1.424551,0.012573,0.356836,0.110366,0.116813,3.576239,237.319066,4.653300,71.562116
97300,24,0.000022,-14.261250,-0.321582,1.439328,0.063982,-0.771487,1.427003,0.012325,0.357383,0.111924,0.115521,3.571971,526.754074,4.653332,71.203456
97400,24,0.000022,-13.973125,-0.320996,1.430730,0.064126,-0.770240,1.418430,0.012300,0.366680,0.107578,0.118290,3.580651,6653.846666,4.653387,70.844453
97500,24,0.000022,-14.108125,-0.321562,1.435626,0.064185,-0.771762,1.423050,0.012576,0.359922,0.105127,0.117531,3.583158,1638.000298,4.653419,70.485813
97600,24,0.000022,-14.195625,-0.324512,1.436637,0.064082,-0.777089,1.424334,0.012304,0.355742,0.107173,0.118096,3.585307,1147.772444,4.653477,70.126770
97700,25,0.000022,-14.108750,-0.317402,1.438753,0.064170,-0.763018,1.426327,0.012426,0.358633,0.106870,0.118685,3.584965,447.186071,4.653334,69.770761
97800,25,0.000021,-14.264375,-0.316152,1.440288,0.064141,-0.761129,1.427469,0.012819,0.352656,0.109399,0.118141,3.579332,473.374088,4.653363,69.412166
97900,25,0.000021,-14.458750,-0.319248,1.434557,0.064275,-0.767198,1.422307,0.012250,0.358047,0.108120,0.119198,3.583805,1238.350571,4.653414,69.053238
98000,25,0.000021,-14.085625,-0.321465,1.437378,0.064028,-0.770952,1.424567,0.012810,0.354258,0.107798,0.119276,3.586317,1412.091123,4.653442,68.694666
98000,0.002571,0.003572,0.004371,-0.384520,0.003487,-0.776014,0.067627,0.352051,0.014681,3.603238,0.096345,0.121716
98100,25,0.000021,-13.688750,-0.325244,1.437647,0.063982,-0.778666,1.425343,0.012304,0.354766,0.105444,0.120152,3.591605,871.586246,4.653445,68.336466
98200,25,0.000021,-13.683125,-0.321973,1.434768,0.064119,-0.772474,1.422139,0.012629,0.354883,0.108770,0.117519,3.581918,155.380445,4.653475,67.977878
98300,25,0.000020,-13.692500,-0.319883,1.436644,0.064062,-0.767922,1.424103,0.012541,0.355508,0.112583,0.117642,3.578360,1174.892119,4.653527,67.618961
98400,25,0.000020,-13.913125,-0.320957,1.435976,0.064072,-0.770103,1.423796,0.012180,0.354766,0.110962,0.117224,3.578439,10796.641443,4.653579,67.260054
98500,25,0.000020,-14.302500,-0.322012,1.433853,0.063945,-0.772124,1.421687,0.012166,0.358828,0.109175,0.117593,3.578518,298.455619,4.653632,66.901149
98600,25,0.000020,-14.429375,-0.322461,1.438304,0.064189,-0.773393,1.425951,0.012353,0.352187,0.109272,0.117909,3.580035,1708.609204,4.653662,66.542579
98700,25,0.000020,-14.398125,-0.317461,1.444825,0.064155,-0.763240,1.432507,0.012318,0.348867,0.108696,0.119648,3.585478,251.301053,4.653714,66.183703
98800,25,0.000019,-14.551875,-0.320859,1.440129,0.064150,-0.770294,1.428041,0.012087,0.354023,0.110171,0.119919,3.584446,480.184637,4.653742,65.825158
98900,25,0.000019,-14.568750,-0.316465,1.437546,0.064292,-0.761618,1.425303,0.012243,0.358945,0.111050,0.120306,3.583586,1579.990465,4.653792,65.466324
99000,25,0.000019,-14.535000,-0.314805,1.441797,0.064268,-0.758344,1.430118,0.011679,0.353555,0.113579,0.119123,3.576849,3573.093911,4.653822,65.107778
99100,25,0.000019,-14.505000,-0.321094,1.435633,0.064023,-0.770186,1.423423,0.012210,0.359609,0.112476,0.119463,3.581045,175.436171,4.653860,64.749124
99200,25,0.000019,-14.446875,-0.319941,1.436249,0.064163,-0.768533,1.424100,0.012149,0.360547,0.113618,0.116864,3.571364,217.305462,4.653895,64.390510
99300,25,0.000018,-14.052500,-0.317598,1.441909,0.064119,-0.763476,1.429790,0.012119,0.356289,0.113623,0.116425,3.568245,287.193103,4.653930,64.031910
99400,25,0.000018,-13.763125,-0.318105,1.435761,0.064219,-0.764480,1.423824,0.011936,0.358086,0.112710,0.116793,3.567627,1195.514206,4.653940,63.673653
99500,25,0.000018,-13.659062,-0.321973,1.433603,0.064346,-0.772894,1.421514,0.012089,0.356055,0.111558,0.118055,3.571131,5534.397489,4.653970,63.315116
99600,25,0.000018,-14.224375,-0.324102,1.438044,0.064058,-0.776185,1.426102,0.011942,0.359805,0.111787,0.114805,3.560235,4199.984872,4.654002,62.956567
99700,25,0.000018,-14.178750,-0.326172,1.435717,0.063999,-0.780413,1.423524,0.012193,0.359258,0.110962,0.114222,3.561773,2303.385584,4.654012,62.598327
99800,25,0.000017,-14.190000,-0.318584,1.434535,0.064004,-0.765176,1.422788,0.011747,0.357891,0.110967,0.117748,3.574815,1075.812439,4.654022,62.240070
99900,25,0.000017,-13.948750,-0.322480,1.436154,0.064033,-0.772966,1.424206,0.011948,0.355859,0.109277,0.120161,3.583398,246.921623,4.654055,61.881527
100000,25,0.000017,-13.413750,-0.320254,1.442560,0.064033,-0.768599,1.429932,0.012628,0.355938,0.108770,0.119052,3.578933,1378.384656,4.654088,61.522979
100000,0.002508,0.003692,0.004497,-0.378784,0.003572,-0.764711,0.065928,0.336914,0.015308,3.590608,0.098672,0.119977
100100,25,0.000017,-13.632188,-0.325254,1.438104,0.064082,-0.778732,1.426021,0.012083,0.357734,0.106792,0.119615,3.580848,691.146767,4.653986,61.166206
100200,25,0.000017,-13.785000,-0.325244,1.433671,0.064082,-0.778552,1.421820,0.011850,0.355703,0.105801,0.118888,3.579812,569.250212,4.654019,60.807664
100300,25,0.000017,-13.551875,-0.324258,1.438182,0.063877,-0.776455,1.426266,0.011916,0.354648,0.105669,0.119779,3.584986,7075.325199,4.654050,60.449147
100400,25,0.000016,-13.750625,-0.324951,1.435011,0.064028,-0.778122,1.422608,0.012402,0.359023,0.108506,0.119931,3.583797,2127.148522,4.654082,60.090619
100500,25,0.000016,-13.844375,-0.321934,1.435399,0.064102,-0.771973,1.423278,0.012121,0.361328,0.108940,0.120300,3.584817,122.574980,4.654115,59.732090
100600,25,0.000016,-13.497500,-0.324551,1.439331,0.064172,-0.777353,1.427010,0.012322,0.355117,0.108892,0.119031,3.583079,76.109646,4.654124,59.373865
100700,25,0.000016,-13.276875,-0.322383,1.432047,0.064131,-0.772940,1.420079,0.011968,0.361094,0.112681,0.116123,3.572498,242.428793,4.654156,59.015359
100800,25,0.000016,-13.351250,-0.317988,1.442022,0.063894,-0.763656,1.430021,0.012002,0.354922,0.110898,0.117434,3.577462,335.914207,4.654165,58.657142
100900,25,0.000016,-13.476250,-0.325215,1.441796,0.063872,-0.778564,1.429913,0.011883,0.355312,0.112261,0.116667,3.574854,461.974084,4.654195,58.298657
101000,25,0.000015,-13.480000,-0.321602,1.443234,0.063950,-0.770947,1.431395,0.011840,0.353711,0.112729,0.117227,3.575052,107.824082,4.654193,57.940586
101100,25,0.000015,-13.368750,-0.319141,1.434696,0.064219,-0.766865,1.422224,0.012473,0.355977,0.112324,0.117638,3.577045,861.049397,4.654218,57.582176
101200,25,0.000015,-13.412500,-0.323818,1.438769,0.064023,-0.775997,1.426621,0.012148,0.358906,0.110591,0.118504,3.580591,378.571285,4.654251,57.223666
101300,25,0.000015,-13.412500,-0.320215,1.431145,0.064185,-0.768744,1.419194,0.011952,0.359336,0.111626,0.117618,3.575388,60.074314,4.654302,56.864951
101400,25,0.000015,-13.649375,-0.319980,1.435075,0.064104,-0.768185,1.423160,0.011914,0.360273,0.111152,0.117193,3.575169,398.329202,4.654330,56.506520
101500,25,0.000014,-14.003750,-0.327266,1.434093,0.063967,-0.782241,1.421952,0.012141,0.357383,0.114658,0.113616,3.562539,9024.928737,4.654382,56.147799
101600,26,0.000014,-13.983750,-0.317207,1.439184,0.064202,-0.762597,1.426879,0.012305,0.356914,0.113677,0.116661,3.572699,554.168526,4.654226,55.791590
101700,26,0.000014,-13.651250,-0.322109,1.440261,0.064141,-0.772363,1.428006,0.012255,0.354453,0.113750,0.116363,3.571349,218.247155,4.654274,55.432919
101800,26,0.000014,-13.244375,-0.319355,1.434843,0.064219,-0.767255,1.422857,0.011986,0.356172,0.113179,0.115885,3.569612,648.578747,4.654321,55.074266
101900,26,0.000014,-13.115625,-0.324062,1.440018,0.064043,-0.776317,1.428012,0.012006,0.354102,0.113169,0.116826,3.572328,2715.727383,4.654369,54.715612
102000,26,0.000014,-13.439375,-0.323574,1.434881,0.063965,-0.774973,1.422806,0.012075,0.353945,0.112812,0.116033,3.571538,3028.265111,4.654394,54.357237
102000,0.002580,0.003650,0.004467,-0.389514,0.003579,-0.786184,0.067996,0.341309,0.016367,3.577761,0.101550,0.114947
102100,26,0.000013,-13.611875,-0.323281,1.432533,0.064038,-0.775017,1.420453,0.012080,0.359687,0.112803,0.114898,3.567338,258.778506,4.654393,53.999160
102200,26,0.000013,-13.746875,-0.324463,1.435940,0.064150,-0.777143,1.424017,0.011923,0.357500,0.112627,0.115594,3.568694,157.713531,4.654441,53.640524
102300,26,0.000013,-13.450000,-0.322158,1.435384,0.064053,-0.772523,1.423277,0.012106,0.356680,0.112822,0.116583,3.570108,612.281062,4.654467,53.282149
102400,26,0.000013,-13.460000,-0.322734,1.437357,0.064019,-0.773937,1.425447,0.011911,0.356445,0.111450,0.117266,3.573131,622.016049,4.654492,52.923786
102500,26,0.000013,-13.534375,-0.322871,1.437487,0.064038,-0.773992,1.425285,0.012202,0.355859,0.113047,0.115513,3.565586,328.610841,4.654539,52.565178
102600,26,0.000013,-13.608750,-0.316621,1.437895,0.064106,-0.761762,1.426032,0.011863,0.353008,0.114766,0.113941,3.558919,124.721905,4.654586,52.206576
102700,26,0.000013,-13.470625,-0.315625,1.440612,0.064048,-0.759220,1.428887,0.011725,0.352539,0.114443,0.114711,3.560794,440.020267,4.654633,51.847984
102800,26,0.000012,-13.954375,-0.320723,1.437164,0.064136,-0.769724,1.424561,0.012603,0.357500,0.115566,0.115135,3.561312,6843.251355,4.654680,51.489401
102900,26,0.000012,-14.011875,-0.317324,1.437888,0.064124,-0.762986,1.426075,0.011813,0.357695,0.114658,0.114659,3.559986,436.840401,4.654705,51.131060
103000,26,0.000012,-13.926250,-0.320684,1.434370,0.063926,-0.769185,1.422655,0.011715,0.357812,0.115024,0.114719,3.560066,271.508268,4.654751,50.772499
103100,26,0.000012,-14.319375,-0.323711,1.435220,0.064192,-0.775785,1.423022,0.012197,0.358086,0.115234,0.114336,3.559177,232.303920,4.654763,50.414310
103200,26,0.000012,-14.291875,-0.320156,1.443576,0.064092,-0.768394,1.431623,0.011953,0.354492,0.114028,0.115071,3.561290,252.189256,4.654795,50.055909
103300,26,0.000012,-14.115000,-0.317324,1.436581,0.064109,-0.762705,1.423873,0.012708,0.358359,0.110215,0.118001,3.574845,2148.643438,4.654807,49.697729
103400,26,0.000011,-13.910000,-0.318574,1.433237,0.064099,-0.765400,1.421462,0.011775,0.357734,0.111514,0.118955,3.579191,890.006100,4.654838,49.339343
103500,26,0.000011,-13.756875,-0.321367,1.437289,0.064121,-0.771046,1.425636,0.011653,0.358438,0.112178,0.118128,3.576455,836.927473,4.654858,48.981083
103600,26,0.000011,-13.928125,-0.322988,1.434099,0.064016,-0.774203,1.421807,0.012293,0.355117,0.114199,0.117042,3.572773,292.137527,4.654893,48.622672
103700,26,0.000011,-14.060000,-0.327754,1.437490,0.063953,-0.783452,1.425454,0.012036,0.357734,0.112563,0.116454,3.570449,217.823868,4.654904,48.264509
103800,26,0.000011,-14.087500,-0.322021,1.434510,0.064143,-0.772419,1.422695,0.011816,0.358008,0.112798,0.116708,3.568920,265.838727,4.654945,47.906043
103900,26,0.000011,-13.836875,-0.321895,1.441086,0.064004,-0.772002,1.429104,0.011982,0.357539,0.112417,0.116396,3.567089,128.445888,4.654966,47.547791
104000,26,0.000011,-13.851875,-0.322422,1.437591,0.063975,-0.772782,1.425541,0.012050,0.357578,0.112124,0.116218,3.567761,359.460840,4.655004,47.189360
104000,0.002509,0.003542,0.004402,-0.374950,0.003545,-0.756989,0.068130,0.338867,0.015000,3.578709,0.102806,0.117026
104100,26,0.000010,-13.994375,-0.320918,1.434040,0.064077,-0.769940,1.422308,0.011733,0.356289,0.112568,0.116967,3.569905,2502.594625,4.654977,46.831591
