step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min,mean_nu
45800,11,0.000205,0.746279,-0.071770,1.636097,0.003989,-0.757587,1.634320,0.001777,0.340625,0.045383,0.186246,3.955128,0.590384,11.391715,104.432626,81.324418
45900,11,0.000205,0.746155,-0.072518,1.637345,0.003956,-0.764740,1.635511,0.001834,0.337109,0.045627,0.179277,3.946194,0.582392,11.392073,104.283043,81.496825
46000,11,0.000205,0.741814,-0.071403,1.626434,0.003983,-0.753864,1.624649,0.001786,0.349336,0.047983,0.185114,3.958832,0.613888,11.390972,104.146805,81.357068
46000,0.002835,0.003187,0.004051,-0.075533,0.003340,-0.788733,0.066724,0.353027,0.004441,3.949146,0.039921,0.202855,81.322565
46100,11,0.000204,0.741740,-0.071015,1.625511,0.004023,-0.750384,1.623633,0.001878,0.340781,0.044888,0.191214,3.964174,0.580713,11.391328,103.997240,81.230802
46200,11,0.000204,0.739562,-0.071586,1.622295,0.004033,-0.756187,1.620554,0.001742,0.349609,0.045278,0.186654,3.954651,0.589192,11.391848,103.846190,81.271867
46300,11,0.000204,0.738057,-0.072248,1.620610,0.003998,-0.762454,1.618864,0.001746,0.344141,0.044885,0.180873,3.963387,0.587700,11.391772,103.700578,81.512877
46400,11,0.000203,0.741323,-0.072424,1.627494,0.003961,-0.763851,1.625877,0.001617,0.340156,0.046172,0.176775,3.964657,0.588897,11.390966,103.561600,81.751518
46500,11,0.000203,0.745993,-0.070418,1.632823,0.004059,-0.744770,1.631065,0.001757,0.342227,0.044470,0.182524,3.966727,0.572888,11.390861,103.416237,81.569565
46600,11,0.000202,0.742982,-0.072607,1.631177,0.004005,-0.766120,1.629508,0.001669,0.339102,0.046316,0.173606,3.961646,0.584523,11.391114,103.267629,81.901311
46700,11,0.000202,0.741979,-0.071991,1.627940,0.003965,-0.759560,1.626282,0.001658,0.345703,0.046885,0.179391,3.951776,0.575095,11.391543,103.117435,81.651364
46800,11,0.000202,0.744451,-0.071443,1.631789,0.003976,-0.754189,1.630119,0.001670,0.343125,0.048335,0.179804,3.965207,0.583322,11.391215,102.974090,81.789843
46900,12,0.000201,0.740835,-0.072550,1.626769,0.004008,-0.765580,1.624844,0.001926,0.346055,0.049087,0.180170,3.963609,0.587433,11.388275,102.854322,81.699677
47000,12,0.000201,0.744112,-0.072220,1.632665,0.004018,-0.762378,1.630980,0.001685,0.334961,0.052024,0.177477,3.963165,0.600962,11.388846,102.702826,81.736162
47100,12,0.000200,0.745631,-0.071386,1.634034,0.004010,-0.753962,1.632331,0.001703,0.339258,0.049001,0.175377,3.966613,0.590177,11.388340,102.561039,81.915776
47200,12,0.000200,0.738523,-0.070875,1.618794,0.004043,-0.749179,1.616868,0.001926,0.347773,0.046980,0.177233,3.978219,0.582160,11.388062,102.417190,81.964134
47300,12,0.000200,0.739611,-0.072191,1.623603,0.003992,-0.761827,1.621847,0.001755,0.347852,0.048782,0.174652,3.959785,0.581758,11.387769,102.273476,82.053872
47400,12,0.000199,0.740635,-0.070865,1.622999,0.003990,-0.748553,1.621352,0.001647,0.347031,0.046978,0.175475,3.955903,0.581538,11.387276,102.131535,81.983051
47500,12,0.000199,0.740036,-0.072207,1.624487,0.003978,-0.761852,1.622790,0.001697,0.344609,0.043882,0.176024,3.961648,0.559492,11.387873,101.979829,81.963656
47600,12,0.000199,0.741692,-0.072409,1.628200,0.003996,-0.764050,1.626462,0.001738,0.344180,0.048801,0.182904,3.958670,0.585038,11.387897,101.833262,81.538767
47700,12,0.000198,0.741156,-0.071671,1.625655,0.004002,-0.756727,1.624075,0.001579,0.343906,0.047310,0.178574,3.949169,0.559796,11.387768,101.688055,81.717784
47800,12,0.000198,0.743160,-0.071667,1.629655,0.004008,-0.756752,1.627708,0.001947,0.345195,0.050537,0.177642,3.958429,0.561893,11.387976,101.539846,81.832325
47900,12,0.000197,0.743057,-0.071036,1.628184,0.004000,-0.750352,1.626091,0.002093,0.342773,0.054478,0.183055,3.963852,0.566343,11.387909,101.394094,81.596352
48000,12,0.000197,0.742007,-0.071477,1.626968,0.003999,-0.754762,1.625175,0.001793,0.345313,0.056306,0.185312,3.954156,0.567436,11.388445,101.242972,81.489924
48000,0.002851,0.003209,0.003883,-0.078017,0.003344,-0.813616,0.068269,0.354492,0.003066,3.952157,0.050620,0.186588,81.702394
48100,12,0.000197,0.741166,-0.071582,1.625495,0.003920,-0.755021,1.623946,0.001549,0.347305,0.056289,0.180871,3.964363,0.575568,11.387250,101.107229,81.732203
48200,12,0.000196,0.742686,-0.070717,1.626806,0.004011,-0.747283,1.625035,0.001771,0.343594,0.051362,0.182603,3.963311,0.573663,11.386737,100.965421,81.720003
48300,12,0.000196,0.743750,-0.072055,1.631611,0.004065,-0.761204,1.630085,0.001526,0.341172,0.043826,0.186590,3.959278,0.581086,11.386444,100.821646,81.392944
48400,12,0.000195,0.742422,-0.071949,1.628741,0.004031,-0.759793,1.627062,0.001679,0.341055,0.047163,0.179363,3.955965,0.582542,11.385775,100.681186,81.665168
48500,12,0.000195,0.744495,-0.072034,1.633060,0.003987,-0.760214,1.631471,0.001589,0.339141,0.045305,0.187087,3.942957,0.556575,11.385951,100.533255,81.283008
48600,12,0.000195,0.739778,-0.071681,1.622918,0.004000,-0.756810,1.621101,0.001817,0.345313,0.045076,0.190191,3.950109,0.582732,11.386077,100.385760,81.246551
48700,12,0.000194,0.740098,-0.072070,1.624336,0.004009,-0.760791,1.622767,0.001568,0.346445,0.044929,0.181106,3.958882,0.563624,11.386258,100.237791,81.544518
48800,12,0.000194,0.742429,-0.070317,1.625492,0.003980,-0.742976,1.623565,0.001928,0.343477,0.042690,0.181650,3.963291,0.578033,11.386520,100.089113,81.494537
48900,12,0.000193,0.743177,-0.072069,1.630492,0.003988,-0.760567,1.628678,0.001814,0.343828,0.045813,0.181375,3.948223,0.553543,11.386862,99.939740,81.486676
49000,12,0.000193,0.740367,-0.070961,1.622656,0.003998,-0.749596,1.620991,0.001665,0.347422,0.044011,0.185849,3.957848,0.569832,11.386833,99.793628,81.490054
49100,12,0.000193,0.741437,-0.071831,1.626536,0.004035,-0.758664,1.624857,0.001680,0.339297,0.045525,0.191106,3.956964,0.561733,11.387039,99.645457,81.302367
49200,12,0.000192,0.739510,-0.071220,1.621460,0.003986,-0.752055,1.619709,0.001751,0.347500,0.050400,0.184750,3.959200,0.574909,11.388013,99.490577,81.337642
49300,12,0.000192,0.740720,-0.071548,1.624537,0.003972,-0.755198,1.622923,0.001614,0.342578,0.051506,0.183880,3.955785,0.575119,11.387973,99.344572,81.354717
49400,12,0.000192,0.741417,-0.071347,1.625528,0.003957,-0.753037,1.623655,0.001873,0.340156,0.049814,0.182730,3.970044,0.585930,11.388567,99.193046,81.504668
49500,12,0.000191,0.739922,-0.071029,1.621903,0.004041,-0.750706,1.620202,0.001701,0.347695,0.045991,0.185592,3.962905,0.583168,11.388650,99.045983,81.327206
49600,12,0.000191,0.742717,-0.071918,1.629271,0.004058,-0.759762,1.627637,0.001634,0.339492,0.044575,0.183853,3.961264,0.567843,11.389414,98.893003,81.373660
49700,12,0.000190,0.744121,-0.072040,1.632324,0.003974,-0.760143,1.630719,0.001604,0.340820,0.046096,0.189258,3.946124,0.568019,11.389872,98.742693,81.133824
49800,12,0.000190,0.742465,-0.071199,1.627329,0.003990,-0.751891,1.625397,0.001932,0.345938,0.046704,0.190532,3.958058,0.555991,11.390824,98.588125,81.190643
49900,12,0.000190,0.742431,-0.071635,1.628131,0.003974,-0.756089,1.626347,0.001784,0.344219,0.050496,0.190191,3.952042,0.609987,11.390956,98.440670,81.223176
50000,12,0.000189,0.740898,-0.071825,1.625447,0.003968,-0.757934,1.623616,0.001830,0.342734,0.048772,0.183283,3.963285,0.572747,11.391423,98.290323,81.494879
50000,0.002841,0.003223,0.004034,-0.071264,0.003371,-0.746350,0.068383,0.338867,0.004635,3.957753,0.040142,0.177880,81.870222
50100,12,0.000189,0.741446,-0.071268,1.625427,0.004013,-0.752806,1.623961,0.001465,0.346562,0.045984,0.177889,3.966503,0.553128,11.390143,98.155049,81.747569
50200,12,0.000188,0.738058,-0.071870,1.619857,0.003982,-0.758516,1.618185,0.001672,0.345742,0.047642,0.184632,3.958075,0.553038,11.390450,98.006076,81.388907
50300,12,0.000188,0.743197,-0.072367,1.631128,0.003955,-0.763219,1.629628,0.001500,0.341250,0.047339,0.183913,3.944284,0.564366,11.391341,97.852105,81.291055
50400,12,0.000188,0.739323,-0.071171,1.620988,0.003990,-0.751610,1.619470,0.001518,0.343828,0.046304,0.192566,3.948384,0.554506,11.391121,97.707682,81.106417
50500,12,0.000187,0.740816,-0.072155,1.625943,0.003989,-0.761437,1.624360,0.001582,0.340391,0.046045,0.195894,3.936040,0.569283,11.389881,97.571984,80.974733
50600,12,0.000187,0.737729,-0.071563,1.618585,0.003996,-0.755593,1.616995,0.001589,0.348633,0.045767,0.198144,3.943723,0.554286,11.390633,97.419225,80.955208
50700,12,0.000186,0.742600,-0.070560,1.626319,0.004002,-0.745619,1.624823,0.001496,0.342109,0.045605,0.193184,3.961179,0.561315,11.389951,97.278730,81.221053
50800,13,0.000186,0.741993,-0.071106,1.626199,0.004010,-0.751160,1.624257,0.001942,0.346992,0.045835,0.190750,3.955063,0.569503,11.387623,97.152258,81.287963
50900,13,0.000186,0.741120,-0.071057,1.624353,0.003979,-0.750352,1.622774,0.001579,0.342344,0.048677,0.183962,3.954297,0.582951,11.388090,97.001923,81.463962
51000,13,0.000185,0.738972,-0.071919,1.621782,0.003921,-0.758405,1.620184,0.001598,0.346836,0.048130,0.174782,3.970535,0.569701,11.388314,96.853671,81.907883
51100,13,0.000185,0.737824,-0.072284,1.620218,0.003977,-0.762613,1.618520,0.001697,0.347031,0.045701,0.169644,3.963220,0.559793,11.388718,96.703889,82.126384
51200,13,0.000184,0.740123,-0.071232,1.622712,0.003992,-0.752243,1.621233,0.001478,0.346211,0.045972,0.183870,3.963477,0.558718,11.387749,96.565762,81.609395
51300,13,0.000184,0.738756,-0.072002,1.621516,0.003985,-0.759867,1.620089,0.001427,0.345078,0.047271,0.182395,3.951139,0.567108,11.387666,96.420112,81.577046
51400,13,0.000184,0.737557,-0.071382,1.617878,0.003970,-0.753516,1.616101,0.001777,0.349062,0.046667,0.176965,3.965040,0.572713,11.387991,96.271007,81.873181
51500,13,0.000183,0.742734,-0.072253,1.629973,0.003938,-0.761913,1.628284,0.001689,0.342070,0.045073,0.182445,3.954320,0.572080,11.387269,96.130747,81.575828
51600,13,0.000183,0.740884,-0.071617,1.625003,0.004028,-0.756449,1.623540,0.001463,0.342109,0.044167,0.177762,3.952836,0.538401,11.387256,95.984493,81.677861
51700,13,0.000182,0.739423,-0.071040,1.620926,0.004028,-0.750687,1.619437,0.001488,0.346367,0.043508,0.186052,3.971021,0.547098,11.387597,95.835262,81.354061
51800,13,0.000182,0.738669,-0.071731,1.620800,0.004030,-0.757608,1.619030,0.001770,0.349961,0.044805,0.183958,3.957676,0.566425,11.387882,95.686511,81.523769
51900,13,0.000182,0.737635,-0.071283,1.617837,0.003994,-0.752773,1.616196,0.001641,0.347930,0.044988,0.180634,3.962692,0.572557,11.386995,95.547594,81.636077
52000,13,0.000181,0.736493,-0.072684,1.618353,0.003948,-0.766313,1.616884,0.001469,0.345703,0.045017,0.185686,3.949501,0.562687,11.387124,95.400149,81.332928
52000,0.002827,0.003148,0.003963,-0.071704,0.003341,-0.750454,0.065999,0.351562,0.004655,3.925036,0.043867,0.189791,81.414782
52100,13,0.000181,0.743827,-0.071378,1.630410,0.003967,-0.753448,1.628904,0.001506,0.337969,0.046519,0.184800,3.956382,0.533321,11.387389,95.251572,81.416369
52200,13,0.000180,0.743002,-0.072411,1.630827,0.003958,-0.763691,1.629058,0.001769,0.339961,0.043789,0.180657,3.950672,0.566282,11.387091,95.107698,81.494369
52300,13,0.000180,0.737784,-0.072241,1.620051,0.003996,-0.762371,1.618538,0.001513,0.350508,0.044978,0.183910,3.939563,0.559553,11.387084,94.961393,81.342078
52400,13,0.000180,0.739052,-0.072458,1.623020,0.004028,-0.764862,1.621326,0.001694,0.345820,0.046575,0.179421,3.949415,0.547998,11.387107,94.814832,81.529911
52500,13,0.000179,0.737872,-0.071181,1.618106,0.004002,-0.751832,1.616577,0.001529,0.347617,0.048145,0.181956,3.948738,0.545775,11.387162,94.668013,81.410177
52600,13,0.000179,0.738330,-0.071814,1.620289,0.003985,-0.757993,1.618769,0.001519,0.346367,0.047964,0.184506,3.968628,0.544271,11.387393,94.519733,81.241282
52700,13,0.000178,0.737106,-0.071816,1.617845,0.003967,-0.757835,1.616106,0.001739,0.345898,0.053015,0.185114,3.965091,0.567491,11.387690,94.370910,81.182036
52800,13,0.000178,0.735730,-0.072476,1.616412,0.004015,-0.764910,1.614816,0.001596,0.351016,0.047014,0.185372,3.948018,0.534434,11.388792,94.215438,81.186845
52900,13,0.000178,0.738339,-0.071304,1.619285,0.003961,-0.752647,1.617775,0.001510,0.350234,0.045833,0.188468,3.952706,0.559208,11.389262,94.065208,81.159947
53000,13,0.000177,0.736309,-0.072362,1.617342,0.004008,-0.763704,1.615619,0.001724,0.346758,0.048325,0.183906,3.951906,0.548203,11.389335,93.918273,81.321387
53100,13,0.000177,0.736996,-0.072682,1.619356,0.003973,-0.766553,1.617774,0.001581,0.347461,0.049292,0.181980,3.945715,0.536853,11.389722,93.768753,81.372456
53200,13,0.000176,0.736528,-0.073060,1.619176,0.003949,-0.770092,1.617515,0.001661,0.348867,0.050203,0.186791,3.945149,0.575775,11.389606,93.623375,81.246888
53300,13,0.000176,0.740320,-0.071371,1.623381,0.003996,-0.753667,1.621921,0.001459,0.343984,0.049221,0.188088,3.946804,0.559192,11.389067,93.481465,81.200714
53400,13,0.000176,0.737570,-0.073006,1.621152,0.004006,-0.770115,1.619432,0.001720,0.345234,0.049634,0.187828,3.950186,0.558003,11.389489,93.331667,81.212303
53500,13,0.000175,0.741031,-0.071645,1.625352,0.003970,-0.756158,1.623808,0.001544,0.345547,0.046746,0.187098,3.953579,0.569960,11.389726,93.183394,81.286314
53600,13,0.000175,0.743550,-0.073408,1.633917,0.003963,-0.773709,1.632487,0.001430,0.339062,0.045806,0.186040,3.945092,0.551903,11.390632,93.029663,81.261972
53700,13,0.000174,0.743909,-0.071283,1.630384,0.003999,-0.752822,1.628877,0.001507,0.343516,0.049688,0.192225,3.954472,0.550549,11.391512,92.876171,81.141250
53800,13,0.000174,0.738112,-0.072379,1.620981,0.003926,-0.763044,1.619475,0.001506,0.346641,0.049526,0.180715,3.939660,0.567538,11.391860,92.727028,81.444229
53900,13,0.000174,0.737514,-0.071091,1.617212,0.003991,-0.750824,1.615858,0.001353,0.352812,0.047190,0.180749,3.939264,0.549066,11.392564,92.575007,81.401968
54000,13,0.000173,0.737732,-0.071814,1.619091,0.004003,-0.758163,1.617628,0.001463,0.346523,0.046572,0.187890,3.941307,0.542026,11.393269,92.422994,81.201132
54000,0.002908,0.003279,0.004028,-0.071545,0.003436,-0.749809,0.065508,0.355469,0.004918,3.929053,0.038012,0.194461,81.277866
54100,13,0.000173,0.737568,-0.072426,1.619988,0.003982,-0.764084,1.618296,0.001692,0.346172,0.048713,0.187435,3.953631,0.556168,11.392900,92.279692,81.188536
54200,13,0.000172,0.738616,-0.072810,1.622851,0.003959,-0.767688,1.621282,0.001570,0.346758,0.049612,0.178257,3.941442,0.564120,11.392297,92.138280,81.442628
54300,13,0.000172,0.736568,-0.072586,1.618308,0.003951,-0.765376,1.616903,0.001404,0.349570,0.049785,0.180841,3.937655,0.533370,11.392819,91.987766,81.331059
54400,13,0.000172,0.739342,-0.072617,1.623919,0.004005,-0.766219,1.622318,0.001601,0.345156,0.047524,0.183101,3.926046,0.557017,11.392640,91.842918,81.239878
54500,13,0.000171,0.738830,-0.071902,1.621463,0.003958,-0.758595,1.620117,0.001346,0.345234,0.048247,0.178181,3.946783,0.526819,11.392201,91.700165,81.487023
54600,13,0.000171,0.739916,-0.071935,1.623702,0.003977,-0.759113,1.622090,0.001612,0.346367,0.047454,0.180082,3.946161,0.550592,11.391720,91.557731,81.424702
54700,14,0.000170,0.740820,-0.071462,1.624563,0.003935,-0.753973,1.622988,0.001575,0.346523,0.047021,0.179449,3.942777,0.555667,11.389029,91.433018,81.472371
54800,14,0.000170,0.738293,-0.071982,1.620549,0.003958,-0.759399,1.619147,0.001402,0.344766,0.047207,0.183433,3.941461,0.561207,11.390051,91.278493,81.342856
54900,14,0.000170,0.740489,-0.071513,1.624005,0.003983,-0.754961,1.622741,0.001264,0.343164,0.046721,0.188516,3.944697,0.555173,11.390047,91.132197,81.203983
55000,14,0.000169,0.738071,-0.072851,1.621845,0.003952,-0.768033,1.620416,0.001429,0.349375,0.048696,0.186158,3.941159,0.539495,11.389737,90.988349,81.255674
55100,14,0.000169,0.736430,-0.071925,1.616708,0.003972,-0.758967,1.615187,0.001522,0.352383,0.047795,0.178954,3.943655,0.550128,11.389113,90.846992,81.526211
55200,14,0.000168,0.737758,-0.072188,1.619891,0.003976,-0.761639,1.618341,0.001551,0.345703,0.046819,0.184417,3.934990,0.556373,11.388575,90.704941,81.313485
