step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min,mean_nu
45600,7,0.000048,-7.428142,-1.964861,0.257167,0.024996,-1.977359,0.168253,0.019854,0.942070,0.002030,0.031598,1.000000,51.535078,23.575952,10.872661,3.971357
45700,7,0.000048,-7.475977,-1.986862,0.246107,0.024379,-1.999052,0.162170,0.014958,0.944258,0.002259,0.031106,1.000000,39.203646,23.576285,10.801815,3.860028
45800,7,0.000047,-7.454928,-1.978841,0.242604,0.024487,-1.991085,0.161818,0.011748,0.944297,0.002410,0.031519,1.000000,49.904089,23.576818,10.730880,3.949649
45900,7,0.000047,-7.371228,-1.967722,0.248941,0.024857,-1.980151,0.160910,0.019068,0.945273,0.002279,0.032062,1.000000,69.571632,23.578117,10.659601,3.999100
46000,7,0.000046,-7.296447,-1.976426,0.245736,0.024448,-1.988650,0.160942,0.015733,0.944609,0.002294,0.031879,1.000000,98.055093,23.578582,10.588706,4.043420
46000,-1.761605,-1.776891,0.030571,0.003090,0.978516,0.527344,1.000000,0.001935,0.048504,3.406698
46100,7,0.000046,-7.120054,-1.973810,0.242343,0.024835,-1.986228,0.159045,0.014292,0.945078,0.002248,0.031889,1.000000,58.021252,23.576512,10.518944,4.226196
46200,7,0.000045,-6.716538,-1.979343,0.249193,0.024506,-1.991596,0.159003,0.021100,0.947344,0.001960,0.031613,1.000000,54.332645,23.577374,10.447870,4.081004
46300,7,0.000044,-6.627329,-1.977726,0.241575,0.024796,-1.990124,0.161618,0.010950,0.944688,0.002066,0.031986,1.000000,55.849737,23.578207,10.376814,4.163508
46400,7,0.000044,-7.028806,-1.985427,0.243653,0.024389,-1.997622,0.158595,0.015939,0.946055,0.002119,0.031590,1.000000,68.509294,23.578326,10.306075,4.183640
46500,7,0.000043,-7.162729,-1.984707,0.243939,0.024464,-1.996938,0.160409,0.014476,0.944414,0.002027,0.031622,1.000000,122.428867,23.578365,10.235372,4.127156
46600,7,0.000043,-7.210973,-1.957108,0.238815,0.025287,-1.969752,0.157763,0.011939,0.946133,0.001886,0.032368,1.000000,33.115936,23.578560,10.164602,4.029324
46700,7,0.000042,-7.117606,-1.981873,0.246114,0.024444,-1.994095,0.162435,0.014578,0.943047,0.001727,0.031509,1.000000,39.983227,23.579138,10.093668,4.036015
46800,7,0.000042,-7.262028,-1.979778,0.240737,0.024565,-1.992060,0.153668,0.017978,0.947812,0.001985,0.031699,1.000000,142.516549,23.579596,10.022790,4.158179
46900,7,0.000041,-7.411083,-1.971133,0.244792,0.024627,-1.983446,0.154938,0.020773,0.946289,0.001896,0.032115,1.000000,89.171308,23.579938,9.951963,4.179983
47000,7,0.000041,-7.482571,-1.982339,0.244264,0.024512,-1.994594,0.155537,0.019733,0.946797,0.001989,0.031624,1.000000,59.801998,23.580419,9.881080,4.210674
47100,7,0.000040,-7.499935,-1.984139,0.245328,0.024406,-1.996342,0.162974,0.013337,0.943164,0.002304,0.031645,1.000000,24.836934,23.580880,9.810208,4.256519
47200,7,0.000040,-7.387286,-1.971741,0.239989,0.024796,-1.984139,0.156916,0.014022,0.946211,0.002183,0.031683,1.000000,44.073806,23.581546,9.739254,4.060608
47300,7,0.000039,-7.297999,-1.959130,0.244086,0.025036,-1.971648,0.161449,0.013584,0.944688,0.002157,0.031981,1.000000,29.291142,23.581986,9.668397,4.047091
47400,7,0.000038,-7.459969,-1.993767,0.255065,0.024060,-2.005797,0.168408,0.017615,0.942813,0.002261,0.031173,1.000000,38.315986,23.582312,9.597589,4.008592
47500,7,0.000038,-7.466696,-1.974093,0.240167,0.024828,-1.986507,0.156823,0.014333,0.946016,0.002095,0.031666,1.000000,88.137315,23.582666,9.526771,4.050525
47600,7,0.000037,-7.478296,-1.976773,0.231405,0.024400,-1.988973,0.149384,0.012999,0.948594,0.002184,0.031509,1.000000,68.894895,23.583312,9.455839,4.141129
47700,7,0.000037,-7.515300,-1.981870,0.242225,0.024557,-1.994148,0.160061,0.013122,0.945078,0.002288,0.031376,1.000000,50.021876,23.583560,9.385069,4.019690
47800,7,0.000036,-7.515545,-1.990701,0.241868,0.024248,-2.002825,0.157592,0.015238,0.947266,0.002627,0.031338,1.000000,37.168489,23.583856,9.314281,4.131144
47900,7,0.000036,-7.417096,-1.969044,0.242364,0.024961,-1.981524,0.157056,0.016199,0.945820,0.002463,0.031919,1.000000,92.418675,23.584173,9.243487,3.985677
48000,7,0.000035,-7.403565,-1.967930,0.243912,0.025040,-1.980450,0.161660,0.013136,0.945156,0.002004,0.032129,1.000000,56.716073,23.585531,9.172290,4.004651
48000,-1.762281,-1.777542,0.030521,0.002940,0.973145,0.525391,1.000000,0.001605,0.046870,3.331863
48100,7,0.000035,-7.426492,-1.981711,0.246010,0.024638,-1.994030,0.164471,0.012432,0.942656,0.001966,0.032007,1.000000,40.839026,23.583748,9.102314,4.090944
48200,7,0.000034,-7.404641,-1.976560,0.233948,0.024406,-1.988763,0.154946,0.010001,0.947578,0.001951,0.031619,1.000000,44.130940,23.584084,9.031515,4.126876
48300,7,0.000034,-7.398344,-1.981400,0.238612,0.024545,-1.993673,0.156971,0.012628,0.947266,0.002185,0.031819,1.000000,88.623996,23.584462,8.960702,4.248168
48400,7,0.000033,-7.363833,-1.980783,0.240755,0.024363,-1.992965,0.159242,0.012528,0.945000,0.002193,0.031436,1.000000,48.195601,23.585703,8.889566,4.081107
48500,7,0.000033,-7.432747,-1.973159,0.239568,0.024865,-1.985592,0.157984,0.012565,0.946406,0.002031,0.031627,1.000000,37.398023,23.586092,8.818756,3.999451
48600,7,0.000032,-7.539766,-1.975533,0.240933,0.024666,-1.987866,0.159295,0.012600,0.945742,0.002149,0.031414,1.000000,35.735153,23.586292,8.748019,3.829210
48700,7,0.000032,-7.582550,-1.978407,0.240664,0.024683,-1.990748,0.160089,0.011587,0.944531,0.002073,0.031082,1.000000,101.309244,23.586524,8.677271,3.935611
48800,8,0.000031,-7.616826,-1.985698,0.232580,0.024549,-1.997972,0.149071,0.014529,0.948242,0.002016,0.031351,1.000000,88.216654,23.581747,8.608353,3.912362
48900,8,0.000031,-7.600048,-1.982369,0.244978,0.024592,-1.994665,0.159731,0.016166,0.944531,0.001921,0.031397,1.000000,26.102386,23.581761,8.537672,3.992704
49000,8,0.000030,-7.590540,-1.974382,0.239073,0.025001,-1.986882,0.156781,0.013269,0.945547,0.002220,0.032001,1.000000,56.441653,23.581854,8.466962,3.983401
49100,8,0.000030,-7.572397,-1.971413,0.235562,0.024617,-1.983722,0.153952,0.012645,0.946289,0.002663,0.032204,1.000000,71.949401,23.582197,8.396164,4.026452
49200,8,0.000029,-7.558726,-1.990584,0.237454,0.024303,-2.002735,0.157210,0.011213,0.946445,0.002239,0.030904,1.000000,66.884534,23.582680,8.325319,3.925014
49300,8,0.000029,-7.476103,-1.992183,0.239307,0.024111,-2.004239,0.157988,0.012285,0.944336,0.002158,0.031463,1.000000,44.316864,23.583178,8.254471,3.997567
49400,8,0.000029,-7.493012,-1.950933,0.237501,0.025450,-1.963658,0.156583,0.011860,0.945234,0.002410,0.032897,1.000000,30.318649,23.583502,8.183687,4.151535
49500,8,0.000028,-7.605224,-1.982403,0.240316,0.024604,-1.994706,0.155011,0.016202,0.946367,0.002102,0.031649,1.000000,25.484793,23.583822,8.112906,4.056336
49600,8,0.000028,-7.598695,-1.980775,0.235146,0.024169,-1.992860,0.153938,0.012110,0.947617,0.002230,0.031665,1.000000,120.842241,23.583775,8.042252,4.172300
49700,8,0.000027,-7.588762,-1.983631,0.235770,0.024720,-1.995991,0.148527,0.018151,0.947422,0.002264,0.031785,1.000000,47.219733,23.584086,7.971477,4.050408
49800,8,0.000027,-7.577166,-1.965043,0.246021,0.025126,-1.977606,0.162681,0.014300,0.944141,0.002067,0.031585,1.000000,35.198237,23.584571,7.900645,3.992595
49900,8,0.000026,-7.598771,-1.975527,0.239595,0.024920,-1.987987,0.157245,0.013308,0.946172,0.002226,0.031062,1.000000,37.999572,23.585386,7.829707,3.935400
50000,8,0.000026,-7.547462,-1.982005,0.236676,0.024460,-1.994235,0.155806,0.011784,0.946445,0.001983,0.031521,1.000000,32.706614,23.586194,7.758776,4.005154
50000,-1.763062,-1.778257,0.030389,0.004288,0.964844,0.533691,1.000000,0.001436,0.043189,3.264851
50100,8,0.000025,-7.591629,-1.986609,0.236626,0.024708,-1.998963,0.153085,0.014522,0.947344,0.002298,0.031492,1.000000,24.525273,23.581147,7.689759,4.007957
50200,8,0.000025,-7.575513,-1.968592,0.237746,0.024672,-1.980928,0.154416,0.014294,0.946250,0.002362,0.031804,1.000000,36.638246,23.581325,7.619023,4.153635
50300,8,0.000025,-7.628314,-1.989255,0.230898,0.024329,-2.001420,0.148096,0.013742,0.948359,0.002064,0.031518,1.000000,38.768042,23.581469,7.548300,4.199754
50400,8,0.000024,-7.536810,-1.989129,0.237259,0.023979,-2.001118,0.156422,0.011854,0.945469,0.002153,0.031580,1.000000,53.462499,23.581698,7.477550,4.081254
50500,8,0.000024,-7.528857,-1.976699,0.235810,0.024476,-1.988937,0.154941,0.011816,0.946875,0.002189,0.032101,1.000000,55.542362,23.582487,7.406626,4.114844
50600,8,0.000023,-7.381422,-1.966401,0.247199,0.025215,-1.979008,0.162762,0.015455,0.943906,0.002175,0.032308,1.000000,41.711135,23.582648,7.335902,4.083527
50700,8,0.000023,-7.265368,-1.979687,0.232736,0.024812,-1.992093,0.152379,0.011372,0.947617,0.001962,0.032018,1.000000,28.466587,23.582921,7.265145,4.043138
50800,8,0.000022,-7.384661,-1.981494,0.235147,0.024360,-1.993674,0.152860,0.013238,0.947031,0.002135,0.031995,1.000000,33.819622,23.583228,7.194378,4.176251
50900,8,0.000022,-7.365149,-1.964205,0.245835,0.024765,-1.976587,0.158377,0.018489,0.945000,0.002169,0.032163,1.000000,40.458790,23.584303,7.123382,4.115660
51000,8,0.000022,-7.454699,-1.988064,0.237299,0.024353,-2.000240,0.157187,0.011129,0.946484,0.001957,0.031863,1.000000,25.635643,23.584794,7.052567,4.203000
51100,8,0.000021,-7.466969,-1.968958,0.241758,0.024580,-1.981248,0.159303,0.013451,0.944258,0.002058,0.032016,1.000000,29.024413,23.584990,6.981842,4.116035
51200,8,0.000021,-7.475802,-1.963761,0.236165,0.024988,-1.976255,0.151869,0.015269,0.947852,0.001970,0.032142,1.000000,78.286790,23.585292,6.911087,4.068078
51300,8,0.000020,-7.328143,-1.985031,0.238673,0.024649,-1.997356,0.153997,0.015690,0.946797,0.002179,0.031986,1.000000,26.904340,23.585436,6.840380,4.117059
51400,8,0.000020,-7.413324,-1.984354,0.241039,0.024219,-1.996463,0.157248,0.014718,0.946133,0.002056,0.031829,1.000000,60.864101,23.585947,6.769568,4.176168
51500,8,0.000020,-7.450160,-1.974719,0.232938,0.025014,-1.987226,0.152928,0.010993,0.946680,0.002061,0.031347,1.000000,36.108835,23.586261,6.698815,4.100708
51600,8,0.000019,-7.406979,-1.979991,0.231931,0.024611,-1.992296,0.150123,0.012756,0.948711,0.001940,0.032264,1.000000,77.119537,23.586530,6.628077,4.168892
51700,8,0.000019,-7.464137,-1.981305,0.231862,0.024575,-1.993592,0.152042,0.010783,0.946367,0.002095,0.031866,1.000000,36.327097,23.587180,6.557234,4.149747
51800,8,0.000019,-7.506809,-1.974906,0.237771,0.024562,-1.987187,0.154552,0.014122,0.946211,0.001894,0.031766,1.000000,80.860865,23.588485,6.486216,4.037203
51900,8,0.000018,-7.577782,-1.988681,0.234950,0.024348,-2.000855,0.153195,0.012764,0.946719,0.002205,0.031694,1.000000,86.338726,23.588701,6.415501,4.060323
52000,8,0.000018,-7.542420,-1.978625,0.235249,0.024886,-1.991068,0.153917,0.012375,0.945937,0.002252,0.031562,1.000000,42.803748,23.588825,6.344812,4.039211
52000,-1.758671,-1.773979,0.030615,0.002909,0.974121,0.531250,1.000000,0.001882,0.048311,3.281999
52100,8,0.000017,-7.472025,-1.971217,0.229813,0.024653,-1.983544,0.148103,0.012757,0.950859,0.002388,0.032361,1.000000,49.286294,23.586619,6.274744,4.043071
52200,8,0.000017,-7.314466,-1.968006,0.228871,0.024979,-1.980496,0.151013,0.008815,0.948164,0.002172,0.032112,1.000000,35.254590,23.587311,6.203901,4.009237
52300,8,0.000017,-7.387190,-1.978524,0.234796,0.024435,-1.990742,0.152215,0.013514,0.947852,0.001885,0.031649,1.000000,63.251378,23.587539,6.133182,4.067680
52400,8,0.000016,-7.333450,-1.982715,0.230085,0.024310,-1.994869,0.146801,0.014282,0.948789,0.002020,0.031926,1.000000,105.093602,23.587838,6.062446,4.099328
52500,8,0.000016,-7.311872,-1.969407,0.241340,0.024780,-1.981797,0.156819,0.015474,0.945156,0.002006,0.031723,1.000000,36.154322,23.588004,5.991746,4.035440
52600,8,0.000016,-7.334179,-1.992431,0.234342,0.024453,-2.004657,0.152576,0.012780,0.947734,0.002293,0.031670,1.000000,37.595788,23.588477,5.920970,4.117785
52700,8,0.000015,-7.385989,-1.986355,0.236651,0.024665,-1.998688,0.152372,0.015222,0.946641,0.002012,0.031872,1.000000,32.242565,23.588594,5.850285,4.167551
52800,8,0.000015,-7.336660,-1.978129,0.231813,0.024478,-1.990368,0.151702,0.011097,0.946562,0.002083,0.031906,1.000000,66.801412,23.588849,5.779567,4.137122
52900,8,0.000015,-7.331468,-1.970961,0.238121,0.024691,-1.983306,0.154905,0.014192,0.946289,0.001825,0.032137,1.000000,28.575793,23.589075,5.708857,4.159916
53000,8,0.000014,-7.411945,-1.973827,0.234472,0.025014,-1.986334,0.152905,0.012532,0.947656,0.001994,0.032214,1.000000,70.102088,23.589759,5.638040,4.150347
53100,8,0.000014,-7.495130,-1.979624,0.228968,0.024986,-1.992117,0.149336,0.010596,0.948633,0.001922,0.031528,1.000000,33.726621,23.590082,5.567312,4.063538
53200,8,0.000014,-7.489020,-1.993310,0.230516,0.024356,-2.005488,0.152370,0.009186,0.947031,0.002146,0.031387,1.000000,48.357469,23.590287,5.496613,4.070837
53300,8,0.000013,-7.500145,-1.980382,0.232252,0.024402,-1.992583,0.151712,0.011541,0.947187,0.002050,0.031900,1.000000,114.145269,23.590589,5.425893,4.085284
53400,8,0.000013,-7.500475,-1.975116,0.238697,0.024653,-1.987443,0.153062,0.016476,0.946133,0.002087,0.032270,1.000000,49.843733,23.591196,5.355105,4.045915
53500,8,0.000013,-7.422787,-1.967353,0.235596,0.024890,-1.979798,0.154097,0.012489,0.946836,0.001914,0.031815,1.000000,37.492727,23.591506,5.284388,4.110408
53600,8,0.000012,-7.376701,-1.979199,0.236854,0.024515,-1.991456,0.152536,0.015356,0.946172,0.002095,0.031617,1.000000,30.967481,23.592319,5.213561,4.066847
53700,8,0.000012,-7.368941,-1.985281,0.233278,0.024664,-1.997612,0.148996,0.015301,0.948867,0.002055,0.032144,1.000000,45.553285,23.592848,5.142801,4.028173
53800,8,0.000012,-7.361247,-1.981320,0.234003,0.024375,-1.993507,0.149996,0.014970,0.948203,0.002164,0.031577,1.000000,114.196547,23.593601,5.071997,4.032777
53900,8,0.000012,-7.399142,-1.982148,0.231622,0.024367,-1.994332,0.152538,0.010118,0.946602,0.002306,0.030969,1.000000,66.481657,23.594300,5.001208,4.047459
54000,8,0.000011,-7.472497,-1.984130,0.238961,0.024658,-1.996459,0.153875,0.016117,0.948047,0.002243,0.032022,1.000000,115.982128,23.594540,4.930519,4.131075
54000,-1.765070,-1.780317,0.030493,0.003632,0.974609,0.531738,1.000000,0.001830,0.046326,3.373212
54100,8,0.000011,-7.521319,-1.995025,0.229653,0.024154,-2.007102,0.148890,0.011666,0.950039,0.002167,0.031332,1.000000,44.160303,23.592432,4.860316,4.197729
54200,8,0.000011,-7.492321,-1.985621,0.228010,0.024433,-1.997838,0.144757,0.014261,0.950313,0.002043,0.031298,1.000000,44.904610,23.592593,4.789639,4.176452
54300,8,0.000010,-7.410360,-1.989935,0.232739,0.024403,-2.002136,0.154083,0.009569,0.945625,0.002074,0.031078,1.000000,41.844610,23.593202,4.718873,4.079378
54400,8,0.000010,-7.424222,-1.982602,0.233641,0.024423,-1.994813,0.153910,0.010679,0.946289,0.001908,0.031454,1.000000,29.802040,23.593342,4.648204,4.058727
54500,8,0.000010,-7.383578,-1.972062,0.232643,0.025005,-1.984565,0.151696,0.011910,0.947109,0.001986,0.031626,1.000000,34.260443,23.593643,4.577504,4.080712
54600,8,0.000010,-7.464342,-1.977872,0.230208,0.024889,-1.990316,0.148559,0.012672,0.948359,0.001997,0.031778,1.000000,80.246301,23.593878,4.506819,4.088685
54700,8,0.000009,-7.510096,-1.990154,0.227690,0.024332,-2.002320,0.144604,0.014051,0.949258,0.002045,0.031765,1.000000,44.635671,23.595079,4.435953,4.189715
54800,8,0.000009,-7.443114,-1.993190,0.233899,0.024260,-2.005320,0.151230,0.013615,0.948633,0.001873,0.031312,1.000000,40.597620,23.595867,4.365171,4.172026
54900,9,0.000009,-7.419702,-1.980440,0.232643,0.024538,-1.992708,0.150635,0.013022,0.949609,0.001915,0.031765,1.000000,48.107037,23.592267,4.295193,4.162507
55000,9,0.000009,-7.488357,-1.969938,0.235645,0.024947,-1.982411,0.154469,0.012206,0.945234,0.002044,0.032343,1.000000,63.076262,23.592858,4.224442,4.249459
55100,9,0.000008,-7.527167,-1.985716,0.226723,0.024420,-1.997926,0.146583,0.011114,0.949688,0.002002,0.031438,1.000000,38.642001,23.590763,4.154168,4.241067
55200,9,0.000008,-7.563108,-1.985364,0.231073,0.024510,-1.997618,0.146567,0.015441,0.948438,0.002003,0.031665,1.000000,43.696944,23.591500,4.083392,4.180520
55300,9,0.000008,-7.605145,-1.977440,0.233477,0.024814,-1.989846,0.152709,0.011715,0.946445,0.001991,0.032305,1.000000,79.341119,23.592228,4.012621,4.182111
55400,9,0.000008,-7.591926,-1.981671,0.233421,0.024622,-1.993981,0.152006,0.012462,0.947187,0.002030,0.031902,1.000000,56.086944,23.592889,3.941866,4.133973
55500,9,0.000007,-7.571324,-1.984742,0.240094,0.024346,-1.996915,0.150072,0.020941,0.946875,0.002000,0.031623,1.000000,53.201192,23.593905,3.871056,4.209793
55600,9,0.000007,-7.610570,-1.988832,0.224356,0.024494,-2.001079,0.145159,0.010265,0.948906,0.002151,0.031755,1.000000,45.336825,23.594389,3.800339,4.163560
55700,9,0.000007,-7.625767,-1.978819,0.232598,0.024685,-1.991162,0.151063,0.012603,0.948594,0.002159,0.031982,1.000000,31.954116,23.594815,3.729633,4.146111
55800,9,0.000007,-7.622669,-1.986197,0.231509,0.024690,-1.998542,0.149324,0.013155,0.948359,0.002223,0.031808,1.000000,48.148533,23.595293,3.658922,4.104707
55900,9,0.000006,-7.609828,-1.971688,0.232946,0.024714,-1.984045,0.150515,0.013412,0.947734,0.002105,0.031960,1.000000,35.385594,23.595959,3.588185,4.149597
56000,9,0.000006,-7.617579,-1.972888,0.229453,0.024824,-1.985301,0.147832,0.012697,0.949453,0.002188,0.032284,1.000000,30.125034,23.596781,3.517429,4.136946
56000,-1.765177,-1.780413,0.030472,0.003322,0.974609,0.523438,1.000000,0.001767,0.046633,3.355944
56100,9,0.000006,-7.627616,-1.979730,0.230691,0.024403,-1.991932,0.148461,0.013234,0.949219,0.002166,0.031699,1.000000,114.674225,23.595288,3.447016,4.121783
56200,9,0.000006,-7.631936,-1.998476,0.228007,0.024126,-2.010539,0.148532,0.010540,0.948008,0.002159,0.031325,1.000000,32.958513,23.596062,3.376270,4.119750
56300,9,0.000006,-7.642154,-1.979768,0.232629,0.025141,-1.992338,0.150704,0.012953,0.946992,0.002177,0.032007,1.000000,65.543770,23.597068,3.305495,4.163859
56400,9,0.000005,-7.659457,-1.976726,0.234351,0.024617,-1.989034,0.152706,0.012612,0.949648,0.002073,0.032082,1.000000,48.284816,23.598319,3.234694,4.157611
56500,9,0.000005,-7.652470,-1.977959,0.224540,0.024572,-1.990245,0.143911,0.011581,0.950820,0.002036,0.031999,1.000000,40.570062,23.599062,3.163968,4.158230
56600,9,0.000005,-7.679085,-1.991535,0.236961,0.024142,-2.003606,0.152928,0.015008,0.948164,0.002039,0.031537,1.000000,35.339149,23.599706,3.093259,4.116535
56700,9,0.000005,-7.661819,-1.972042,0.233273,0.025015,-1.984550,0.151680,0.012598,0.946953,0.002209,0.032050,1.000000,31.452314,23.600382,3.022550,4.168755
56800,9,0.000005,-7.663943,-1.978075,0.230098,0.024736,-1.990443,0.151237,0.009802,0.946016,0.002015,0.031875,1.000000,48.391377,23.601306,2.951814,4.138701
56900,9,0.000005,-7.687859,-1.979920,0.232350,0.024400,-1.992120,0.147563,0.015699,0.949727,0.002061,0.032360,1.000000,45.286090,23.601851,2.881130,4.163984
57000,9,0.000004,-7.688068,-1.970030,0.228522,0.024817,-1.982439,0.146204,0.013198,0.949023,0.001950,0.032225,1.000000,31.783311,23.602246,2.810467,4.158371
57100,9,0.000004,-7.661167,-1.968729,0.234352,0.024794,-1.981127,0.148105,0.017162,0.949063,0.002024,0.031938,1.000000,36.421105,23.602767,2.739792,4.146902
57200,9,0.000004,-7.706182,-1.986049,0.227310,0.024323,-1.998210,0.143490,0.014779,0.948359,0.001919,0.032064,1.000000,89.577749,23.603247,2.669124,4.194140
57300,9,0.000004,-7.697485,-1.977325,0.233772,0.024820,-1.989735,0.147468,0.017358,0.949453,0.002006,0.031890,1.000000,154.589704,23.604114,2.598417,4.159266
57400,9,0.000004,-7.707134,-1.970466,0.235162,0.024645,-1.982788,0.151944,0.014190,0.948203,0.002120,0.032449,1.000000,31.303198,23.604863,2.527728,4.185022
57500,9,0.000004,-7.722428,-1.984091,0.233942,0.024515,-1.996348,0.153783,0.011260,0.947148,0.002171,0.031638,1.000000,30.293859,23.605490,2.457055,4.178497
57600,9,0.000003,-7.721349,-1.984076,0.224576,0.024854,-1.996503,0.147617,0.008070,0.949375,0.002221,0.032166,1.000000,113.287838,23.606035,2.386395,4.196611
57700,9,0.000003,-7.731081,-1.983943,0.230936,0.024659,-1.996272,0.148257,0.013612,0.949492,0.002223,0.031482,1.000000,70.694883,23.606849,2.315712,4.093231
57800,9,0.000003,-7.747380,-1.990503,0.235536,0.024586,-2.002796,0.151298,0.015204,0.947852,0.002099,0.031521,1.000000,41.050365,23.607212,2.245077,4.107436
57900,9,0.000003,-7.746476,-1.981872,0.233449,0.024369,-1.994057,0.150833,0.013517,0.947969,0.002022,0.031341,1.000000,130.374800,23.607577,2.174443,4.109408
58000,9,0.000003,-7.765925,-1.988903,0.226806,0.024789,-2.001298,0.146899,0.010855,0.949141,0.002009,0.031479,1.000000,62.567014,23.608027,2.103804,4.119081
58000,-1.767164,-1.782372,0.030417,0.003135,0.975098,0.531738,1.000000,0.001691,0.045461,3.336465
58100,9,0.000003,-7.764256,-1.986327,0.231334,0.024400,-1.998527,0.148916,0.013378,0.948828,0.002027,0.031424,1.000000,30.871780,23.603539,2.033593,4.132920
58200,9,0.000003,-7.771722,-1.992357,0.227517,0.024393,-2.004554,0.149391,0.009112,0.948203,0.002143,0.031793,1.000000,31.639756,23.604004,1.962944,4.131449
58300,9,0.000003,-7.749520,-1.970300,0.232073,0.024817,-1.982709,0.152281,0.010739,0.946328,0.002139,0.032184,1.000000,44.791089,23.604624,1.892285,4.140055
58400,9,0.000002,-7.759657,-1.970556,0.231092,0.024545,-1.982829,0.149606,0.012512,0.949102,0.002133,0.031718,1.000000,72.955293,23.605075,1.821642,4.128719
58500,9,0.000002,-7.768971,-1.983933,0.230560,0.024840,-1.996353,0.150480,0.011010,0.947969,0.002109,0.031553,1.000000,57.987071,23.605922,1.750973,4.166388
58600,9,0.000002,-7.785577,-2.002623,0.233226,0.024131,-2.014689,0.151075,0.013243,0.945742,0.002132,0.031225,1.000000,30.554789,23.606342,1.680339,4.152846
58700,9,0.000002,-7.764837,-1.975647,0.233565,0.024624,-1.987959,0.152697,0.011885,0.947695,0.002199,0.031581,1.000000,246.946621,23.606833,1.609703,4.152566
58800,9,0.000002,-7.759622,-1.976991,0.231428,0.024659,-1.989321,0.149321,0.013071,0.949063,0.002024,0.031936,1.000000,28.433004,23.607376,1.539067,4.181860
58900,9,0.000002,-7.768711,-1.986129,0.237468,0.024496,-1.998377,0.157730,0.010729,0.945078,0.002012,0.031811,1.000000,42.416431,23.608508,1.468397,4.174566
59000,9,0.000002,-7.763100,-1.975429,0.228430,0.024932,-1.987895,0.149700,0.009701,0.949141,0.002026,0.031849,1.000000,80.256825,23.609468,1.397744,4.178682
59100,9,0.000002,-7.779096,-1.989622,0.229679,0.024119,-2.001681,0.150135,0.010500,0.947734,0.002056,0.031844,1.000000,41.833387,23.609899,1.327127,4.188978
59200,9,0.000002,-7.778740,-1.992050,0.231886,0.024229,-2.004165,0.153164,0.009668,0.945937,0.002131,0.031733,1.000000,35.715908,23.610291,1.256514,4.192547
59300,9,0.000002,-7.766825,-1.989107,0.234117,0.024231,-2.001223,0.152172,0.012852,0.946992,0.002145,0.031595,1.000000,36.596789,23.610734,1.185901,4.205586
59400,9,0.000002,-7.770456,-1.976528,0.224863,0.024529,-1.988793,0.146007,0.009800,0.949648,0.002076,0.031770,1.000000,34.064512,23.611499,1.115276,4.190638
59500,9,0.000001,-7.763262,-1.978095,0.233458,0.024655,-1.990423,0.152126,0.012321,0.947773,0.002015,0.031980,1.000000,115.220070,23.611822,1.044674,4.198223
59600,9,0.000001,-7.770671,-1.981448,0.236258,0.024609,-1.993752,0.152079,0.015100,0.946680,0.002028,0.031780,1.000000,83.668913,23.612269,0.974070,4.176665
59700,9,0.000001,-7.773381,-1.983573,0.229877,0.024510,-1.995828,0.150131,0.010705,0.948281,0.002018,0.031909,1.000000,52.139027,23.612539,0.903475,4.191472
59800,9,0.000001,-7.773176,-1.983712,0.225864,0.024398,-1.995911,0.144554,0.012180,0.951055,0.001938,0.031773,1.000000,46.806322,23.613344,0.832862,4.206824
59900,9,0.000001,-7.768985,-1.978458,0.233008,0.024573,-1.990745,0.149855,0.014127,0.949805,0.002099,0.031854,1.000000,82.587178,23.613769,0.762267,4.216642
60000,9,0.000001,-7.782047,-1.991824,0.229896,0.024068,-2.003858,0.150746,0.010173,0.948438,0.001975,0.031526,1.000000,74.269160,23.614082,0.691678,4.219383
60000,-1.768018,-1.783227,0.030418,0.003045,0.976074,0.529785,1.000000,0.001704,0.045773,3.398621
60100,9,0.000001,-7.774889,-1.983413,0.234489,0.024382,-1.995604,0.150875,0.014610,0.947344,0.002022,0.031760,1.000000,33.611184,23.605750,0.621318,4.200731
60200,9,0.000001,-7.781422,-1.990232,0.229477,0.024291,-2.002377,0.148004,0.012407,0.948711,0.002041,0.031449,1.000000,57.054942,23.606548,0.550695,4.218031
60300,9,0.000001,-7.756534,-1.961382,0.226663,0.025130,-1.973947,0.148104,0.009537,0.949570,0.002029,0.031811,1.000000,74.785125,23.606958,0.480084,4.207281
60400,9,0.000001,-7.771653,-1.979694,0.232013,0.024930,-1.992159,0.153971,0.009027,0.947109,0.002002,0.031855,1.000000,33.184982,23.607300,0.409478,4.191151
60500,9,0.000001,-7.769444,-1.981863,0.232292,0.024623,-1.994174,0.152470,0.010877,0.947344,0.001976,0.031903,1.000000,27.812888,23.607673,0.338873,4.203157
60600,9,0.000001,-7.762010,-1.970585,0.230494,0.025068,-1.983118,0.147620,0.013827,0.950352,0.001989,0.031804,1.000000,83.517035,23.608253,0.268268,4.219900
60700,9,0.000001,-7.783815,-1.989400,0.231147,0.024614,-2.001707,0.149410,0.012657,0.949258,0.002016,0.031912,1.000000,68.879958,23.608716,0.197667,4.192155
60800,9,0.000001,-7.776260,-1.987351,0.229481,0.024499,-1.999601,0.147439,0.012975,0.949453,0.001959,0.031745,1.000000,40.231666,23.608937,0.127071,4.201461
